
Automatic Data Collection:
Tue Feb 26 11:33:59 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.04002	 0.41111
0.05000	 -0.00288	 0.42043
0.10000	 0.01561	 0.45030
0.15000	 0.02800	 0.39099
0.20000	 0.00643	 0.42161
0.25000	 0.01243	 0.43714
0.30000	 0.00596	 0.40894
0.35000	 0.01623	 0.45663
0.40000	 -0.00075	 0.42167
0.45000	 -0.01314	 0.45484
0.50000	 -0.02076	 0.42609
0.55000	 0.00833	 0.44976
0.60000	 0.04918	 0.45689
0.65000	 0.02761	 0.42159
0.70000	 -0.02209	 0.40467
0.75000	 0.00588	 0.39033
0.80000	 0.02879	 0.39728
0.85000	 0.01997	 0.42303
0.90000	 0.01579	 0.36195
0.95000	 0.02761	 0.42779
1.00000	 0.02404	 0.41177
1.05000	 0.00474	 0.39070
1.10000	 0.01165	 0.44144
1.15000	 0.03048	 0.45097
1.20000	 -0.00925	 0.42011
1.25000	 -0.00637	 0.46777
1.30000	 0.01296	 0.42871
1.35000	 0.01765	 0.45091
1.40000	 -0.00148	 0.50774
1.45000	 -0.01905	 0.41922
1.50000	 -0.04244	 0.44739
1.55000	 0.00776	 0.39907
1.60000	 -0.02673	 0.43951
1.65000	 0.00320	 0.42540
1.70000	 0.00075	 0.40565
1.75000	 0.02361	 0.44520
1.80000	 -0.01243	 0.36510
1.85000	 -0.00959	 0.42294
1.90000	 0.02017	 0.40282
1.95000	 0.01688	 0.37214
2.00000	 -0.01068	 0.40046
2.05000	 0.03834	 0.39682
2.10000	 0.03000	 0.41391
2.15000	 -0.02673	 0.40519
2.20000	 0.00567	 0.41743
2.25000	 -0.01062	 0.48488
2.30000	 0.02443	 0.47403
2.35000	 -0.01685	 0.38605
2.40000	 -0.03527	 0.41495
2.45000	 -0.02102	 0.40262
2.50000	 0.02133	 0.38657
2.55000	 0.01337	 0.41122
2.60000	 -0.02978	 0.40724
2.65000	 -0.01770	 0.41336
2.70000	 -0.03184	 0.44136
2.75000	 0.00863	 0.49493
2.80000	 0.01702	 0.46508
2.85000	 -0.00224	 0.42355
2.90000	 -0.00990	 0.44846
2.95000	 -0.01626	 0.40565
3.00000	 0.00919	 0.44849
3.05000	 0.01127	 0.40964
3.10000	 -0.03020	 0.39849
3.15000	 -0.01128	 0.44929
3.20000	 0.00157	 0.40476
3.25000	 0.01657	 0.41881
3.30000	 0.03741	 0.45628
3.35000	 0.00364	 0.43385
3.40000	 0.01697	 0.46572
3.45000	 0.01150	 0.47345
3.50000	 -0.01624	 0.40704
3.55000	 0.02367	 0.45553
3.60000	 0.00399	 0.42144
3.65000	 -0.03543	 0.36216
3.70000	 0.02578	 0.41685
3.75000	 0.01837	 0.38681
3.80000	 0.02065	 0.44863
3.85000	 -0.01519	 0.48029
3.90000	 -0.00216	 0.39177
3.95000	 -0.02746	 0.38603
4.00000	 -0.01269	 0.41538
4.05000	 -0.00427	 0.45596
4.10000	 -0.00091	 0.42537
4.15000	 -0.03118	 0.43117
4.20000	 0.00878	 0.49112
4.25000	 -0.01465	 0.41601
4.30000	 -0.04106	 0.46820
4.35000	 0.00275	 0.43299
4.40000	 0.00647	 0.36533
4.45000	 0.00267	 0.41391
4.50000	 -0.02960	 0.38709
4.55000	 -0.03575	 0.40603
4.60000	 0.00061	 0.48933
4.65000	 0.00032	 0.42482
4.70000	 -0.05245	 0.47259
4.75000	 -0.01220	 0.45790
4.80000	 0.00449	 0.43304
4.85000	 0.02626	 0.47126
4.90000	 0.03437	 0.41682
4.95000	 0.00012	 0.39082
5.00000	 0.00647	 0.43180
5.05000	 0.02902	 0.42182
5.10000	 0.01189	 0.44534
5.15000	 0.01091	 0.44115
5.20000	 -0.00145	 0.45048
5.25000	 0.01196	 0.44170
5.30000	 -0.03473	 0.41495
5.35000	 0.01820	 0.44603
5.40000	 -0.02124	 0.40713
5.45000	 -0.01006	 0.49588
5.50000	 -0.01409	 0.49014
5.55000	 -0.00483	 0.43030
5.60000	 0.04440	 0.47241
5.65000	 0.00500	 0.40401
5.70000	 -0.03896	 0.35125
5.75000	 -0.03212	 0.37457
5.80000	 0.00359	 0.36689
5.85000	 -0.02800	 0.43105
5.90000	 0.02173	 0.45986
5.95000	 0.00709	 0.43074
6.00000	 -0.00634	 0.46540
6.05000	 -0.00562	 0.39598
