
Automatic Data Collection:
Tue Feb 26 11:34:40 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00996	 0.50794
0.05000	 -0.05044	 0.46084
0.10000	 -0.04296	 0.44537
0.15000	 -0.00682	 0.50783
0.20000	 -0.01237	 0.43400
0.25000	 0.03260	 0.45013
0.30000	 -0.01725	 0.49045
0.35000	 -0.03718	 0.41163
0.40000	 0.04262	 0.42043
0.45000	 -0.02127	 0.49086
0.50000	 -0.05814	 0.45039
0.55000	 -0.03560	 0.45579
0.60000	 0.00325	 0.45282
0.65000	 0.01651	 0.41102
0.70000	 0.00246	 0.44364
0.75000	 0.01322	 0.49025
0.80000	 0.00565	 0.47631
0.85000	 -0.01029	 0.45677
0.90000	 0.01524	 0.49510
0.95000	 -0.03845	 0.47902
1.00000	 -0.03600	 0.48182
1.05000	 -0.05765	 0.43284
1.10000	 0.00125	 0.41613
1.15000	 -0.01161	 0.47669
1.20000	 -0.06211	 0.45556
1.25000	 -0.01333	 0.51450
1.30000	 0.00097	 0.53329
1.35000	 -0.01753	 0.52099
1.40000	 0.00314	 0.53245
1.45000	 0.02991	 0.50096
1.50000	 -0.05721	 0.39480
1.55000	 -0.04841	 0.40557
1.60000	 0.00626	 0.41754
1.65000	 0.00892	 0.40256
1.70000	 0.01491	 0.46332
1.75000	 -0.00730	 0.48843
1.80000	 -0.04310	 0.46101
1.85000	 -0.03026	 0.54564
1.90000	 -0.04071	 0.50945
1.95000	 -0.01987	 0.44765
2.00000	 -0.02421	 0.45943
2.05000	 -0.05988	 0.47114
2.10000	 0.00809	 0.43016
2.15000	 0.01823	 0.42352
2.20000	 -0.01373	 0.39290
2.25000	 -0.03529	 0.43974
2.30000	 -0.00686	 0.44043
2.35000	 -0.01010	 0.43599
2.40000	 -0.00709	 0.52870
2.45000	 0.00660	 0.53435
2.50000	 -0.01082	 0.47316
2.55000	 0.01353	 0.50725
2.60000	 -0.05109	 0.44849
2.65000	 0.01896	 0.44072
2.70000	 -0.00741	 0.53372
2.75000	 0.06723	 0.45455
2.80000	 0.05227	 0.50223
2.85000	 0.01389	 0.49386
2.90000	 -0.00102	 0.40955
2.95000	 0.01541	 0.39088
3.00000	 0.01976	 0.44136
3.05000	 0.00686	 0.43258
3.10000	 -0.02040	 0.46820
3.15000	 -0.01545	 0.51764
3.20000	 0.02539	 0.49250
3.25000	 0.01598	 0.47213
3.30000	 0.02769	 0.50266
3.35000	 -0.03153	 0.47669
3.40000	 -0.01434	 0.51617
3.45000	 -0.01462	 0.46370
3.50000	 0.00947	 0.44107
3.55000	 0.02476	 0.44586
3.60000	 -0.01886	 0.36467
3.65000	 -0.02980	 0.37693
3.70000	 0.01471	 0.47065
3.75000	 0.00902	 0.40020
3.80000	 0.03012	 0.44375
3.85000	 0.02223	 0.43472
3.90000	 -0.04054	 0.39555
3.95000	 0.02252	 0.50442
4.00000	 0.04247	 0.49288
4.05000	 0.03885	 0.46217
4.10000	 -0.00513	 0.45801
4.15000	 0.02463	 0.48679
4.20000	 -0.00511	 0.44846
4.25000	 -0.00536	 0.47518
4.30000	 0.01838	 0.49221
4.35000	 0.03175	 0.39555
4.40000	 0.01001	 0.46560
4.45000	 0.01516	 0.49334
4.50000	 0.02783	 0.42560
4.55000	 0.02104	 0.49634
4.60000	 -0.00844	 0.47443
4.65000	 -0.01088	 0.50601
4.70000	 -0.02462	 0.51955
4.75000	 -0.01384	 0.46156
4.80000	 -0.00437	 0.48295
4.85000	 0.03380	 0.48041
4.90000	 0.02200	 0.41711
4.95000	 -0.01277	 0.49672
5.00000	 -0.00713	 0.49397
5.05000	 -0.01314	 0.46298
5.10000	 -0.02229	 0.51614
5.15000	 -0.03636	 0.48304
5.20000	 0.00961	 0.46615
5.25000	 -0.00514	 0.47247
5.30000	 -0.00861	 0.41200
5.35000	 -0.03132	 0.47117
5.40000	 -0.04791	 0.48555
5.45000	 0.00506	 0.47244
5.50000	 -0.03099	 0.40078
5.55000	 0.05174	 0.51481
5.60000	 0.04563	 0.54143
5.65000	 -0.00506	 0.48933
5.70000	 -0.04475	 0.48448
5.75000	 -0.01114	 0.38204
5.80000	 -0.04653	 0.50722
5.85000	 -0.00841	 0.44416
5.90000	 -0.00209	 0.42866
5.95000	 0.00731	 0.47992
6.00000	 0.02305	 0.44863
6.05000	 -0.05388	 0.44797
6.10000	 0.02853	 0.55023
6.15000	 -0.01220	 0.51025
6.20000	 -0.04180	 0.45515
6.25000	 0.05245	 0.51758
6.30000	 -0.03864	 0.41443
6.35000	 -0.01714	 0.44101
6.40000	 -0.00700	 0.49094
6.45000	 -0.04740	 0.43492
6.50000	 0.00446	 0.42615
6.55000	 0.00888	 0.44335
6.60000	 0.02704	 0.41333
6.65000	 -0.01130	 0.40929
6.70000	 0.01784	 0.44626
6.75000	 -0.01987	 0.46985
6.80000	 -0.00578	 0.46465
6.85000	 -0.01891	 0.55759
6.90000	 -0.01933	 0.45769
6.95000	 0.04106	 0.49475
7.00000	 -0.03777	 0.40776
7.05000	 0.06990	 0.43434
7.10000	 0.02918	 0.46084
7.15000	 0.02866	 0.43758
7.20000	 -0.00979	 0.50616
7.25000	 0.00295	 0.47544
7.30000	 -0.01086	 0.43261
7.35000	 -0.02586	 0.50950
7.40000	 0.00971	 0.50665
7.45000	 0.01770	 0.45192
7.50000	 -0.00305	 0.49475
7.55000	 0.01291	 0.44179
7.60000	 -0.03705	 0.37148
7.65000	 -0.01477	 0.45844
7.70000	 0.03957	 0.49143
7.75000	 -0.01679	 0.43804
7.80000	 0.01075	 0.48067
7.85000	 0.00892	 0.50754
7.90000	 -0.00652	 0.50053
7.95000	 0.00429	 0.47594
8.00000	 -0.02555	 0.45882
8.05000	 -0.01941	 0.36042
8.10000	 -0.02429	 0.41988
8.15000	 0.00736	 0.39258
8.20000	 0.00469	 0.48566
8.25000	 0.01003	 0.49178
8.30000	 -0.00665	 0.45253
8.35000	 -0.00229	 0.52697
8.40000	 -0.03738	 0.48425
8.45000	 0.00889	 0.45639
8.50000	 -0.00064	 0.49014
8.55000	 0.01165	 0.45515
8.60000	 -0.08531	 0.42196
8.65000	 -0.01790	 0.48217
8.70000	 -0.02054	 0.48055
8.75000	 -0.02967	 0.44115
8.80000	 -0.01572	 0.44491
8.85000	 -0.00709	 0.42880
8.90000	 0.02130	 0.43379
8.95000	 -0.00754	 0.48171
9.00000	 0.00685	 0.44667
9.05000	 0.02483	 0.46084
9.10000	 0.01289	 0.51565
9.15000	 -0.02870	 0.48078
9.20000	 0.01389	 0.44774
9.25000	 0.02643	 0.53005
9.30000	 -0.01897	 0.42719
9.35000	 -0.02141	 0.47879
9.40000	 0.00007	 0.47640
9.45000	 0.02649	 0.50188
9.50000	 0.06334	 0.60039
9.55000	 0.05472	 0.50373
9.60000	 -0.00237	 0.48927
9.65000	 -0.02879	 0.49337
9.70000	 -0.01871	 0.39021
9.75000	 0.00032	 0.41437
9.80000	 0.01838	 0.50950
9.85000	 0.03999	 0.42909
9.90000	 -0.03330	 0.45273
9.95000	 0.06174	 0.49545
