
Automatic Data Collection:
Tue Feb 26 11:33:36 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.02525	 0.32784
0.05000	 -0.01469	 0.40052
0.10000	 -0.00075	 0.40167
0.15000	 0.01705	 0.39532
0.20000	 0.00866	 0.43354
0.25000	 -0.01925	 0.39997
0.30000	 -0.00798	 0.42006
0.35000	 0.02691	 0.39734
0.40000	 0.01807	 0.36097
0.45000	 -0.00513	 0.37312
0.50000	 0.01066	 0.37552
0.55000	 -0.01427	 0.39976
0.60000	 -0.03315	 0.42938
0.65000	 0.01297	 0.39988
0.70000	 0.01997	 0.44271
0.75000	 -0.03167	 0.39855
0.80000	 -0.02161	 0.37018
0.85000	 0.04321	 0.39985
0.90000	 0.03901	 0.41319
0.95000	 0.00098	 0.46453
1.00000	 -0.03746	 0.44753
1.05000	 -0.04558	 0.44494
1.10000	 0.00007	 0.39818
1.15000	 -0.03239	 0.40228
1.20000	 -0.01691	 0.37566
1.25000	 -0.05779	 0.35719
1.30000	 -0.00077	 0.38686
1.35000	 0.00207	 0.34980
1.40000	 0.02048	 0.36611
1.45000	 0.01288	 0.38403
1.50000	 -0.00157	 0.35566
1.55000	 -0.01324	 0.42586
1.60000	 0.00719	 0.39044
1.65000	 -0.00176	 0.41772
1.70000	 0.03093	 0.44716
1.75000	 -0.00133	 0.39480
1.80000	 0.00818	 0.41760
1.85000	 -0.02563	 0.37714
1.90000	 -0.00602	 0.41980
1.95000	 0.00255	 0.43570
2.00000	 0.00745	 0.39027
2.05000	 -0.01538	 0.42716
2.10000	 0.01488	 0.36712
2.15000	 -0.00930	 0.36285
2.20000	 0.00568	 0.37621
2.25000	 -0.01027	 0.35878
2.30000	 0.00178	 0.41555
2.35000	 0.03426	 0.44162
2.40000	 0.00216	 0.47308
2.45000	 -0.01024	 0.38250
2.50000	 -0.04245	 0.37691
2.55000	 -0.01370	 0.36591
2.60000	 -0.03431	 0.35650
2.65000	 -0.00316	 0.42796
2.70000	 0.03972	 0.41931
2.75000	 0.00588	 0.43570
2.80000	 -0.03491	 0.35292
2.85000	 0.01750	 0.37760
2.90000	 -0.01823	 0.39316
2.95000	 0.02894	 0.35788
3.00000	 -0.01179	 0.39073
3.05000	 0.01953	 0.42947
3.10000	 -0.02339	 0.40727
3.15000	 0.02242	 0.40718
3.20000	 0.05281	 0.40753
3.25000	 -0.01172	 0.44023
3.30000	 0.00565	 0.42701
3.35000	 0.02570	 0.37223
3.40000	 -0.00275	 0.43446
3.45000	 0.02007	 0.38709
3.50000	 0.00147	 0.41850
3.55000	 -0.03848	 0.39396
3.60000	 -0.00602	 0.45111
3.65000	 -0.05405	 0.40672
3.70000	 -0.02984	 0.36989
3.75000	 -0.01227	 0.39463
3.80000	 0.00005	 0.36244
3.85000	 -0.01834	 0.39119
3.90000	 0.00661	 0.37027
3.95000	 0.02668	 0.36628
4.00000	 0.01553	 0.43460
4.05000	 0.01317	 0.38663
4.10000	 -0.00661	 0.44211
4.15000	 0.01409	 0.44852
4.20000	 0.01386	 0.41726
4.25000	 -0.00658	 0.44237
4.30000	 -0.01953	 0.36709
4.35000	 0.00883	 0.41731
4.40000	 -0.01945	 0.41780
4.45000	 0.00661	 0.40586
4.50000	 -0.01051	 0.47013
4.55000	 -0.00677	 0.41512
4.60000	 -0.02631	 0.44759
4.65000	 0.00598	 0.43481
4.70000	 0.00378	 0.41356
4.75000	 -0.02921	 0.34801
4.80000	 0.03130	 0.38643
4.85000	 0.00115	 0.36677
4.90000	 -0.01383	 0.30299
4.95000	 -0.01561	 0.37379
5.00000	 -0.03158	 0.36158
5.05000	 -0.00599	 0.40698
5.10000	 0.01350	 0.45628
5.15000	 -0.02651	 0.44704
5.20000	 -0.04121	 0.47187
5.25000	 -0.02668	 0.44528
5.30000	 -0.01407	 0.43177
5.35000	 -0.00925	 0.41593
5.40000	 -0.00675	 0.35052
5.45000	 0.02701	 0.41394
5.50000	 -0.00174	 0.42840
5.55000	 -0.02947	 0.38476
5.60000	 0.00637	 0.42271
5.65000	 -0.03478	 0.38888
5.70000	 -0.00050	 0.37979
5.75000	 0.02364	 0.42664
5.80000	 0.01184	 0.38175
5.85000	 0.01859	 0.42947
5.90000	 -0.04563	 0.40456
5.95000	 0.00526	 0.39154
6.00000	 -0.01694	 0.37405
6.05000	 -0.03738	 0.41298
