
Automatic Data Collection:
Tue Feb 26 11:31:38 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00423	 0.09156
0.05000	 -0.00441	 0.09044
0.10000	 0.00078	 0.08608
0.15000	 -0.00494	 0.08948
0.20000	 -0.00548	 0.08839
0.25000	 -0.00843	 0.09266
0.30000	 -0.00142	 0.08464
0.35000	 -0.00198	 0.09254
0.40000	 -0.00874	 0.08749
0.45000	 -0.00530	 0.09148
0.50000	 -0.00430	 0.08544
0.55000	 -0.00413	 0.08769
0.60000	 -0.00458	 0.08319
0.65000	 -0.00621	 0.09546
0.70000	 -0.00624	 0.08539
0.75000	 -0.00313	 0.08637
0.80000	 -0.01114	 0.08074
0.85000	 -0.00235	 0.09023
0.90000	 -0.00367	 0.08885
0.95000	 -0.00423	 0.08449
1.00000	 -0.00589	 0.09226
1.05000	 -0.00592	 0.08735
1.10000	 -0.00350	 0.08608
1.15000	 -0.00204	 0.08853
1.20000	 -0.00742	 0.09038
1.25000	 -0.00727	 0.09084
1.30000	 0.00021	 0.08403
1.35000	 -0.00257	 0.08703
1.40000	 -0.00112	 0.08567
1.45000	 -0.00723	 0.09127
1.50000	 -0.00412	 0.08264
1.55000	 0.00503	 0.09384
1.60000	 -0.00339	 0.08189
1.65000	 -0.00506	 0.09656
1.70000	 -0.00370	 0.08100
1.75000	 0.00035	 0.09029
1.80000	 0.00041	 0.08328
1.85000	 -0.00536	 0.10103
1.90000	 -0.00497	 0.08455
1.95000	 -0.00328	 0.09482
2.00000	 -0.00623	 0.07906
2.05000	 -0.00406	 0.09275
2.10000	 -0.00054	 0.08051
2.15000	 0.00543	 0.07973
2.20000	 -0.00618	 0.09679
2.25000	 -0.00388	 0.08911
2.30000	 -0.00295	 0.09125
2.35000	 -0.00471	 0.08718
2.40000	 -0.00575	 0.09197
2.45000	 -0.00299	 0.08821
2.50000	 -0.00292	 0.08821
2.55000	 0.00337	 0.08279
2.60000	 -0.00207	 0.08940
2.65000	 -0.00029	 0.09353
2.70000	 -0.00174	 0.09055
2.75000	 0.00250	 0.09003
2.80000	 -0.00616	 0.08458
2.85000	 -0.00750	 0.09200
2.90000	 -0.00559	 0.08285
2.95000	 0.00063	 0.08440
3.00000	 -0.00523	 0.08420
3.05000	 -0.00547	 0.09604
3.10000	 -0.00128	 0.08804
3.15000	 -0.00072	 0.09162
3.20000	 -0.00768	 0.08394
3.25000	 -0.00705	 0.09309
3.30000	 0.00016	 0.08795
3.35000	 0.00331	 0.08576
3.40000	 -0.00578	 0.09456
