Time,Integral 1200,Integral 7400
1530057326.085035,13007.000000,19618.000000
1530057325.981376,1935.000000,2552.000000
1530057326.017560,12062.000000,18797.000000
1530057326.023330,151931.000000,257188.000000
1530057326.055367,15698.000000,25101.000000
1530057326.080521,10076.000000,17186.000000
1530057326.085035,-4123.000000,-6820.000000
1530057326.118782,8797.000000,14013.000000
1530057326.148248,12914.000000,20665.000000
1530057326.197689,13026.000000,21951.000000
1530057326.207645,-238.000000,-6673.000000
1530057326.226340,7924.000000,15056.000000
1530057326.239507,11964.000000,19760.000000
1530057326.240821,11018.000000,17878.000000
1530057326.289341,7717.000000,13121.000000
1530057326.294374,-193.000000,-634.000000
1530057326.408832,6496.000000,10973.000000
1530057326.412002,12387.000000,19537.000000
1530057326.421051,8962.000000,14728.000000
1530057326.442421,20251.000000,34964.000000
1530057326.460328,12872.000000,17636.000000
1530057326.514387,16160.000000,28170.000000
1530057326.565459,258530.000000,433846.000000
1530057326.629863,-867.000000,-3185.000000
1530057326.632682,-1736.000000,-2550.000000
1530057326.646216,11757.000000,18521.000000
1530057326.746494,14437.000000,25715.000000
1530057326.753120,8019.000000,13576.000000
1530057326.813302,17092.000000,30907.000000
1530057326.904122,14238.000000,25079.000000
1530057326.917896,13856.000000,23858.000000
1530057326.958986,124.000000,-723.000000
1530057326.982906,14267.000000,24301.000000
1530057327.030761,9890.000000,16678.000000
1530057327.032678,10203.000000,16891.000000
1530057327.066355,14735.000000,24218.000000
1530057327.067363,5540.000000,9124.000000
1530057327.102752,8789.000000,13593.000000
1530057327.129586,12389.000000,20942.000000
1530057327.133882,11164.000000,18399.000000
1530057327.161413,504481.000000,845278.000000
1530057327.192903,5382.000000,9205.000000
1530057327.221254,10887.000000,17065.000000
1530057327.228662,12067.000000,19709.000000
1530057327.280896,13735.000000,21304.000000
1530057327.335541,12379.000000,21078.000000
1530057327.370966,7952.000000,13571.000000
1530057327.383196,7444.000000,12352.000000
1530057327.419480,11793.000000,18953.000000
1530057327.425720,10999.000000,17668.000000
1530057327.457527,1856.000000,1447.000000
1530057327.470630,69808.000000,120262.000000
1530057327.476596,11316.000000,17937.000000
1530057327.538236,-3420.000000,-5413.000000
1530057327.561068,7537.000000,13214.000000
1530057327.576115,11576.000000,17209.000000
1530057327.614793,9809.000000,16375.000000
1530057327.648028,8756.000000,14952.000000
1530057327.682088,12165.000000,20983.000000
1530057327.689971,5750.000000,9082.000000
1530057327.723513,13602.000000,21402.000000
1530057327.802511,10570.000000,17913.000000
1530057327.867326,5854.000000,10497.000000
1530057327.874645,13278.000000,20033.000000
1530057327.882780,4631.000000,9166.000000
1530057327.915391,4432.000000,6329.000000
1530057327.959130,5850.000000,9173.000000
1530057327.964208,13011.000000,22316.000000
1530057327.976183,-2529.000000,-4685.000000
1530057328.005532,5433.000000,8820.000000
1530057328.010274,259354.000000,430164.000000
1530057328.018871,123362.000000,208386.000000
1530057328.054383,10556.000000,17526.000000
1530057328.129255,12683.000000,21845.000000
1530057328.224638,13006.000000,21991.000000
1530057328.237648,10536.000000,16662.000000
1530057328.243234,8356.000000,14295.000000
1530057328.294875,10140.000000,16002.000000
1530057328.317384,11724.000000,18249.000000
1530057328.357821,198846.000000,332799.000000
1530057328.367793,8364.000000,13800.000000
1530057328.386970,236651.000000,399332.000000
1530057328.412797,6867.000000,10244.000000
1530057328.440604,11856.000000,18647.000000
1530057328.493151,11946.000000,19383.000000
1530057328.525349,-2089.000000,-3301.000000
1530057328.536025,8047.000000,12403.000000
1530057328.555113,16197.000000,25736.000000
1530057328.579913,9346.000000,14322.000000
1530057328.587191,15037.000000,26121.000000
1530057328.640105,5129.000000,8148.000000
1530057328.673855,8634.000000,13538.000000
1530057328.677777,13268.000000,21063.000000
1530057328.711181,5001.000000,6559.000000
1530057328.763248,6821.000000,9555.000000
1530057328.800404,10876.000000,15683.000000
1530057328.812997,6842.000000,10938.000000
1530057328.837425,7668.000000,10211.000000
1530057328.865887,-4986.000000,-8003.000000
1530057328.883510,287158.000000,485866.000000
1530057328.928167,12489.000000,21294.000000
1530057328.936528,11429.000000,17729.000000
1530057328.941880,10009.000000,16077.000000
1530057328.973582,10665.000000,17656.000000
1530057328.986869,15062.000000,24994.000000
1530057328.987921,12850.000000,20763.000000
1530057328.999224,19462.000000,33618.000000
1530057328.999515,12476.000000,21387.000000
1530057329.007731,9278.000000,16304.000000
1530057329.133374,9067.000000,13073.000000
1530057329.161881,9672.000000,16110.000000
1530057329.172575,10000.000000,16990.000000
1530057329.189208,11647.000000,17567.000000
1530057329.191798,13940.000000,24527.000000
1530057329.194502,6639.000000,9877.000000
1530057329.208931,-1468.000000,-2698.000000
1530057329.214137,566552.000000,943046.000000
1530057329.251309,11579.000000,18275.000000
1530057329.270007,12056.000000,20632.000000
1530057329.270369,9974.000000,15967.000000
1530057329.281750,164829.000000,275785.000000
1530057329.375411,698.000000,1485.000000
1530057329.395730,4467.000000,7537.000000
1530057329.461043,11109.000000,18679.000000
1530057329.470841,14136.000000,22405.000000
1530057329.471603,-991.000000,-1821.000000
1530057329.481091,-3233.000000,-6216.000000
1530057329.484555,7304.000000,11904.000000
1530057329.506516,2258.000000,1116.000000
1530057329.593557,4075.000000,5664.000000
1530057329.611948,5705.000000,9317.000000
1530057329.618543,62706.000000,107832.000000
