>>Logging Name:Logging Name
>>FROM:02-07-2019 14:34:48   TO:02-07-2019 17:06:24
>>Sample Points:4549
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	02-07-2019	14:34:48	19.0	27.8	0.0
    2	02-07-2019	14:34:50	19.1	28.4	0.3
    3	02-07-2019	14:34:52	19.1	28.5	0.4
    4	02-07-2019	14:34:54	19.1	28.2	0.2
    5	02-07-2019	14:34:56	19.2	28.1	0.3
    6	02-07-2019	14:34:58	19.2	28.0	0.2
    7	02-07-2019	14:35:00	19.2	27.9	0.2
    8	02-07-2019	14:35:02	19.2	27.8	0.1
    9	02-07-2019	14:35:04	19.3	27.8	0.2
   10	02-07-2019	14:35:06	19.3	27.8	0.2
   11	02-07-2019	14:35:08	19.3	27.8	0.2
   12	02-07-2019	14:35:10	19.3	28.0	0.3
   13	02-07-2019	14:35:12	19.3	28.0	0.3
   14	02-07-2019	14:35:14	19.4	27.8	0.3
   15	02-07-2019	14:35:16	19.4	27.7	0.2
   16	02-07-2019	14:35:18	19.4	27.6	0.2
   17	02-07-2019	14:35:20	19.4	27.5	0.1
   18	02-07-2019	14:35:22	19.4	27.4	0.1
   19	02-07-2019	14:35:24	19.4	27.2	0.0
   20	02-07-2019	14:35:26	19.4	27.1	0.0
   21	02-07-2019	14:35:28	19.5	26.9	0.0
   22	02-07-2019	14:35:30	19.5	26.9	0.0
   23	02-07-2019	14:35:32	19.5	26.7	-0.1
   24	02-07-2019	14:35:34	19.5	26.7	-0.1
   25	02-07-2019	14:35:36	19.5	26.5	-0.2
   26	02-07-2019	14:35:38	19.5	26.4	-0.2
   27	02-07-2019	14:35:40	19.6	26.3	-0.2
   28	02-07-2019	14:35:42	19.6	26.2	-0.2
   29	02-07-2019	14:35:44	19.6	26.2	-0.2
   30	02-07-2019	14:35:46	19.6	26.1	-0.3
   31	02-07-2019	14:35:48	19.6	26.0	-0.4
   32	02-07-2019	14:35:50	19.6	25.9	-0.4
   33	02-07-2019	14:35:52	19.6	25.9	-0.4
   34	02-07-2019	14:35:54	19.6	25.8	-0.5
   35	02-07-2019	14:35:56	19.6	25.7	-0.5
   36	02-07-2019	14:35:58	19.6	25.7	-0.5
   37	02-07-2019	14:36:00	19.7	25.6	-0.5
   38	02-07-2019	14:36:02	19.7	25.5	-0.5
   39	02-07-2019	14:36:04	19.6	25.5	-0.6
   40	02-07-2019	14:36:06	19.7	25.4	-0.6
   41	02-07-2019	14:36:08	19.7	25.3	-0.6
   42	02-07-2019	14:36:10	19.7	25.2	-0.7
   43	02-07-2019	14:36:12	19.7	25.2	-0.7
   44	02-07-2019	14:36:14	19.7	25.2	-0.7
   45	02-07-2019	14:36:16	19.7	25.1	-0.8
   46	02-07-2019	14:36:18	19.6	25.0	-0.9
   47	02-07-2019	14:36:20	19.6	25.0	-0.9
   48	02-07-2019	14:36:22	19.6	25.0	-0.9
   49	02-07-2019	14:36:24	19.7	25.0	-0.8
   50	02-07-2019	14:36:26	19.7	24.9	-0.9
   51	02-07-2019	14:36:28	19.7	24.9	-0.9
   52	02-07-2019	14:36:30	19.7	24.8	-0.9
   53	02-07-2019	14:36:32	19.7	24.8	-0.9
   54	02-07-2019	14:36:34	19.7	24.7	-1.0
   55	02-07-2019	14:36:36	19.6	24.7	-1.1
   56	02-07-2019	14:36:38	19.7	24.7	-1.0
   57	02-07-2019	14:36:40	19.7	24.7	-1.0
   58	02-07-2019	14:36:42	19.7	24.7	-1.0
   59	02-07-2019	14:36:44	19.6	24.7	-1.1
   60	02-07-2019	14:36:46	19.6	24.6	-1.1
   61	02-07-2019	14:36:48	19.6	24.6	-1.1
   62	02-07-2019	14:36:50	19.6	24.6	-1.1
   63	02-07-2019	14:36:52	19.6	24.5	-1.2
   64	02-07-2019	14:36:54	19.6	24.5	-1.2
   65	02-07-2019	14:36:56	19.6	24.5	-1.2
   66	02-07-2019	14:36:58	19.6	24.4	-1.2
   67	02-07-2019	14:37:00	19.6	24.4	-1.2
   68	02-07-2019	14:37:02	19.6	24.4	-1.2
   69	02-07-2019	14:37:04	19.6	24.4	-1.2
   70	02-07-2019	14:37:06	19.6	24.4	-1.2
   71	02-07-2019	14:37:08	19.6	24.3	-1.3
   72	02-07-2019	14:37:10	19.6	24.3	-1.3
   73	02-07-2019	14:37:12	19.6	24.3	-1.3
   74	02-07-2019	14:37:14	19.6	24.3	-1.3
   75	02-07-2019	14:37:16	19.6	24.2	-1.3
   76	02-07-2019	14:37:18	19.6	24.2	-1.3
   77	02-07-2019	14:37:20	19.6	24.2	-1.3
   78	02-07-2019	14:37:22	19.5	24.2	-1.4
   79	02-07-2019	14:37:24	19.5	24.2	-1.4
   80	02-07-2019	14:37:26	19.5	24.2	-1.4
   81	02-07-2019	14:37:28	19.5	24.2	-1.4
   82	02-07-2019	14:37:30	19.5	24.2	-1.4
   83	02-07-2019	14:37:32	19.5	24.1	-1.5
   84	02-07-2019	14:37:34	19.5	24.1	-1.5
   85	02-07-2019	14:37:36	19.5	24.1	-1.5
   86	02-07-2019	14:37:38	19.5	24.0	-1.5
   87	02-07-2019	14:37:40	19.5	24.0	-1.5
   88	02-07-2019	14:37:42	19.5	24.0	-1.5
   89	02-07-2019	14:37:44	19.5	24.0	-1.5
   90	02-07-2019	14:37:46	19.5	24.0	-1.5
   91	02-07-2019	14:37:48	19.5	23.9	-1.6
   92	02-07-2019	14:37:50	19.5	23.9	-1.6
   93	02-07-2019	14:37:52	19.4	23.9	-1.7
   94	02-07-2019	14:37:54	19.4	23.9	-1.7
   95	02-07-2019	14:37:56	19.4	23.9	-1.7
   96	02-07-2019	14:37:58	19.4	23.9	-1.7
   97	02-07-2019	14:38:00	19.4	23.9	-1.7
   98	02-07-2019	14:38:02	19.4	23.9	-1.7
   99	02-07-2019	14:38:04	19.4	23.9	-1.7
