Time,Integral 1200,Integral 7400
1546991166.485664,-3625.000000,-5605.000000
1546991166.417651,-3054.000000,-4481.000000
1546991166.421732,-2575.000000,-2601.000000
1546991166.422219,10705.000000,17820.000000
1546991166.424268,-1359.000000,-1163.000000
1546991166.475450,4003.000000,4647.000000
1546991166.485664,-32.000000,-274.000000
1546991166.548697,81298.000000,136526.000000
1546991166.553136,-4004.000000,-5999.000000
1546991166.565213,-3425.000000,-5028.000000
1546991166.567178,-2183.000000,-4030.000000
1546991166.571589,-1147.000000,-2100.000000
1546991166.580206,51.000000,-162.000000
1546991166.590558,-4849.000000,-7181.000000
1546991166.609687,-2721.000000,-3698.000000
1546991166.631311,2478.000000,4166.000000
1546991166.639646,10482.000000,16726.000000
1546991166.686510,-2410.000000,-4441.000000
1546991166.696497,14699.000000,24298.000000
1546991166.698360,-16.000000,966.000000
1546991166.700460,-4667.000000,-7856.000000
1546991166.720291,-2291.000000,-3869.000000
1546991166.793401,-3540.000000,-5944.000000
1546991166.794331,18272.000000,30104.000000
1546991166.796305,-1722.000000,-3367.000000
1546991166.810704,-3857.000000,-5613.000000
1546991166.815579,-3983.000000,-6968.000000
1546991166.822690,50.000000,1258.000000
1546991166.823952,-1184.000000,-2788.000000
1546991166.831785,-1588.000000,-3081.000000
1546991166.864172,-1540.000000,-3035.000000
1546991166.880661,-4115.000000,-5670.000000
1546991166.884189,-3498.000000,-6268.000000
1546991166.885681,88.000000,620.000000
1546991166.898284,11249.000000,17485.000000
1546991166.930231,-1483.000000,-2869.000000
1546991166.933121,10128.000000,14809.000000
1546991166.934560,-2742.000000,-5270.000000
1546991166.986792,-1556.000000,-2653.000000
1546991167.021583,-5503.000000,-8923.000000
1546991167.033301,-4542.000000,-7541.000000
1546991167.038030,16012.000000,26031.000000
1546991167.051468,-3543.000000,-5619.000000
1546991167.074020,139.000000,283.000000
1546991167.119602,-896.000000,-2007.000000
1546991167.127295,-3438.000000,-5455.000000
1546991167.130272,-3640.000000,-6179.000000
1546991167.133569,7145.000000,12537.000000
1546991167.147334,41030.000000,68994.000000
1546991167.180613,33.000000,-840.000000
1546991167.200478,-585.000000,-1036.000000
1546991167.206060,-1745.000000,-2272.000000
1546991167.233090,6219.000000,10672.000000
1546991167.251197,-2322.000000,-4128.000000
1546991167.253743,13569.000000,23107.000000
1546991167.262581,11918.000000,18796.000000
