Time,Integral 1200,Integral 7400
1546991622.810204,11474.000000,16009.000000
1546991622.749856,-2865.000000,-5564.000000
1546991622.751349,-526.000000,-930.000000
1546991622.755702,379.000000,1659.000000
1546991622.790409,-75.000000,120.000000
1546991622.794874,-4296.000000,-6888.000000
1546991622.810204,123.000000,161.000000
1546991622.819715,212.000000,-550.000000
1546991622.831591,-1598.000000,-3453.000000
1546991622.876667,-1469.000000,-2047.000000
1546991622.908580,16688.000000,26864.000000
1546991622.918317,-6191.000000,-8742.000000
1546991622.947214,-5004.000000,-8192.000000
1546991622.960465,-155.000000,-402.000000
1546991622.964043,-3841.000000,-5893.000000
1546991622.977432,-2337.000000,-2975.000000
1546991623.002561,-2525.000000,-5006.000000
1546991623.016008,-2814.000000,-4358.000000
1546991623.021859,53624.000000,86570.000000
1546991623.034065,10329.000000,15772.000000
1546991623.042949,-2992.000000,-5752.000000
1546991623.052601,148.000000,-260.000000
1546991623.065310,-3384.000000,-5378.000000
1546991623.079833,-1426.000000,-2114.000000
1546991623.102890,-268.000000,-1186.000000
1546991623.102948,11995.000000,20157.000000
1546991623.107288,-3488.000000,-4848.000000
1546991623.119382,-2860.000000,-4773.000000
1546991623.131493,-1703.000000,-2477.000000
1546991623.181043,9302.000000,15140.000000
1546991623.199239,-2879.000000,-5877.000000
1546991623.216794,-4440.000000,-6556.000000
1546991623.234137,-103.000000,-1800.000000
1546991623.253933,-2444.000000,-5049.000000
1546991623.292488,-2050.000000,-4621.000000
1546991623.294391,19374.000000,33111.000000
1546991623.309155,-928.000000,-2960.000000
1546991623.311251,-1611.000000,-2653.000000
1546991623.318930,-3209.000000,-5201.000000
1546991623.334370,-2674.000000,-4413.000000
1546991623.355619,-1371.000000,-3252.000000
1546991623.371521,-1220.000000,-1352.000000
1546991623.379371,17653.000000,28662.000000
1546991623.386460,-1622.000000,-2793.000000
1546991623.395457,-2953.000000,-5653.000000
1546991623.450387,-381.000000,-538.000000
1546991623.466627,-2344.000000,-3766.000000
1546991623.655968,-1644.000000,-2456.000000
1546991623.657295,391120.000000,665487.000000
1546991623.661207,-4592.000000,-8134.000000
1546991623.666561,450.000000,-284.000000
1546991623.679075,-3254.000000,-5993.000000
1546991623.685303,-4384.000000,-5680.000000
1546991623.692367,-2551.000000,-4062.000000
1546991623.704994,7192.000000,10367.000000
1546991623.729498,-1889.000000,-1422.000000
1546991623.753549,-107.000000,-392.000000
1546991623.755339,-591.000000,-2350.000000
1546991623.784721,-1203.000000,-2179.000000
1546991623.812781,-3769.000000,-6453.000000
1546991623.815790,15832.000000,25531.000000
1546991623.816400,-854.000000,-1855.000000
1546991623.838109,14231.000000,23883.000000
1546991623.860832,-4872.000000,-8011.000000
1546991623.867823,-281.000000,-319.000000
1546991623.873230,-8422.000000,-15840.000000
1546991623.908494,-2504.000000,-3699.000000
1546991623.951697,-87.000000,61.000000
1546991623.979472,77.000000,-765.000000
1546991624.011118,-3230.000000,-6063.000000
1546991624.018716,15930.000000,26745.000000
1546991624.019342,-1611.000000,-3879.000000
1546991624.027154,9248.000000,15490.000000
1546991624.029062,-3916.000000,-6179.000000
1546991624.029370,-3704.000000,-5264.000000
1546991624.051016,863.000000,-146.000000
1546991624.059192,16032.000000,27269.000000
1546991624.065511,-3028.000000,-4922.000000
1546991624.069333,252469.000000,430572.000000
1546991624.102583,366.000000,1783.000000
1546991624.102795,150.000000,-643.000000
1546991624.118295,-3700.000000,-5302.000000
1546991624.126883,345998.000000,580696.000000
1546991624.127002,-706.000000,-1516.000000
1546991624.141788,-3615.000000,-6406.000000
1546991624.166683,-3265.000000,-4520.000000
1546991624.190281,-3921.000000,-6254.000000
1546991624.218758,6703.000000,10580.000000
1546991624.245584,-4438.000000,-8160.000000
1546991624.286205,-4354.000000,-6506.000000
1546991624.302377,-3105.000000,-5022.000000
1546991624.330912,-385.000000,-2407.000000
1546991624.367668,-261.000000,-819.000000
1546991624.374966,313794.000000,527452.000000
1546991624.383503,13161.000000,19064.000000
1546991624.401801,14326.000000,23911.000000
1546991624.426044,-958.000000,-1391.000000
1546991624.427454,6924.000000,10525.000000
1546991624.431181,-2241.000000,-3502.000000
1546991624.500109,-672.000000,-1115.000000
1546991624.511662,651.000000,1295.000000
1546991624.534829,-2535.000000,-3370.000000
1546991624.543666,9582.000000,16912.000000
1546991624.561965,8343.000000,12679.000000
1546991624.568003,-876.000000,-1654.000000
1546991624.593992,-352.000000,-410.000000
1546991624.623286,-2447.000000,-3357.000000
1546991624.630045,-1485.000000,-2423.000000
1546991624.633632,-2151.000000,-3638.000000
1546991624.649164,-1774.000000,-4181.000000
1546991624.661438,-2962.000000,-5780.000000
1546991624.664521,-1922.000000,-3270.000000
1546991624.689626,-4376.000000,-7218.000000
1546991624.714782,-346.000000,-736.000000
1546991624.748724,-2439.000000,-4110.000000
1546991624.784965,-4946.000000,-7649.000000
1546991624.842383,186109.000000,311527.000000
1546991624.852152,-1777.000000,-2735.000000
1546991624.861946,-3205.000000,-5915.000000
1546991624.870520,-1134.000000,-2595.000000
1546991624.894020,11710.000000,18887.000000
1546991624.899871,346.000000,-1211.000000
1546991624.905880,-2773.000000,-3751.000000
1546991624.928533,-1266.000000,-3072.000000
1546991624.965162,-3849.000000,-6586.000000
1546991624.969152,-611.000000,-494.000000
1546991624.985877,-2236.000000,-4294.000000
1546991624.997832,-358.000000,-1054.000000
1546991625.002699,-1032.000000,-2669.000000
1546991625.005896,-3223.000000,-4545.000000
1546991625.014149,-570.000000,-535.000000
1546991625.076239,-1165.000000,-2574.000000
1546991625.112986,3798.000000,4061.000000
1546991625.157627,-4174.000000,-6109.000000
1546991625.158798,-2930.000000,-4695.000000
1546991625.167508,-3640.000000,-5803.000000
1546991625.184519,-3921.000000,-6694.000000
