Time,Integral 1200,Integral 7400
1546990253.851034,-4703.000000,-7550.000000
1546990253.736100,-2245.000000,-4362.000000
1546990253.737747,-1121.000000,-1893.000000
1546990253.782264,-1568.000000,-2467.000000
1546990253.816828,12655.000000,20030.000000
1546990253.824098,7874.000000,11952.000000
1546990253.851034,-4520.000000,-7592.000000
1546990253.884834,342.000000,481.000000
1546990253.890930,-4029.000000,-7567.000000
1546990253.895597,-3823.000000,-6261.000000
1546990253.897370,-2184.000000,-4062.000000
1546990253.918966,203.000000,-478.000000
1546990253.921723,16039.000000,24028.000000
1546990253.922220,19108.000000,32992.000000
1546990253.946980,-4867.000000,-8747.000000
1546990253.951097,-3783.000000,-5819.000000
1546990253.954234,10293.000000,16289.000000
1546990254.002691,-3235.000000,-4481.000000
1546990254.018533,-538.000000,-1670.000000
1546990254.032218,7111.000000,9757.000000
1546990254.046109,13744.000000,21849.000000
1546990254.061452,-5083.000000,-7560.000000
1546990254.062685,-3130.000000,-4893.000000
1546990254.074295,-5750.000000,-9860.000000
1546990254.083055,42864.000000,70934.000000
1546990254.105113,-550.000000,-890.000000
1546990254.116658,108197.000000,179903.000000
1546990254.140668,276.000000,-749.000000
1546990254.149287,282062.000000,469109.000000
1546990254.169074,-2035.000000,-3519.000000
1546990254.174176,9164.000000,14229.000000
1546990254.186771,9760.000000,15920.000000
1546990254.188566,-3852.000000,-5833.000000
1546990254.196940,-4369.000000,-7485.000000
1546990254.202509,-879.000000,-2055.000000
1546990254.214197,-2229.000000,-3783.000000
1546990254.219208,-420.000000,-1182.000000
1546990254.224588,-3810.000000,-6146.000000
1546990254.226068,-3368.000000,-4179.000000
1546990254.236785,-122.000000,-940.000000
1546990254.249407,6434.000000,9562.000000
1546990254.289716,10763.000000,16857.000000
1546990254.296942,291.000000,1621.000000
1546990254.309685,-4489.000000,-7802.000000
1546990254.313666,-681.000000,-2149.000000
1546990254.319979,-1601.000000,-2242.000000
1546990254.321888,-1430.000000,-2352.000000
1546990254.333182,9167.000000,15306.000000
1546990254.363324,10946.000000,16755.000000
1546990254.365825,97.000000,-380.000000
1546990254.378091,9522.000000,15415.000000
1546990254.421530,9666.000000,15216.000000
1546990254.448555,-2328.000000,-4181.000000
1546990254.457117,-4099.000000,-6638.000000
1546990254.475905,9419.000000,13822.000000
1546990254.476347,9947.000000,17485.000000
1546990254.530662,-3141.000000,-4789.000000
1546990254.548906,-5727.000000,-8887.000000
1546990254.552040,-5725.000000,-10374.000000
1546990254.571319,-252.000000,-1194.000000
1546990254.572305,-2699.000000,-4562.000000
1546990254.577857,9772.000000,16174.000000
1546990254.599275,-2019.000000,-3712.000000
1546990254.616566,591.000000,2585.000000
1546990254.626008,8225.000000,13789.000000
1546990254.633284,9283.000000,16236.000000
1546990254.668307,-5182.000000,-7350.000000
1546990254.686327,213.000000,1473.000000
