0.116,886,722,9 s
0.107,731,008,9 s
0.088,988,867,0 s
0.104,029,650,1 s
0.067,588,648,0 s
0.106,600,024,4 s
0.088,682,818,6 s
0.092,479,480,5 s
0.080,491,371,4 s
0.139,341,878,0 s
0.070,976,340,3 s
0.047,112,275,1 s
0.134,901,067,7 s
0.295,555,419,5 s
0.048,524,097,5 s
0.125,300,716,9 s
0.051,779,547,3 s
0.153,678,044,0 s
0.170,629,211,0 s
0.081,581,108,2 s
0.127,261,262,7 s
0.072,744,828,0 s
0.095,187,575,2 s
0.113,843,655,0 s
0.095,023,271,0 s
0.109,176,552,8 s
0.081,922,220,5 s
0.067,259,454,2 s
0.060,168,243,9 s
0.089,695,061,8 s
0.093,560,146,7 s
0.218,059,425,2 s
0.028,746,736,4 s
0.151,643,042,5 s
0.040,761,552,0 s
0.074,400,144,0 s
0.055,753,570,3 s
0.085,116,233,2 s
0.094,719,614,5 s
0.055,194,636,4 s
0.119,547,501,5 s
0.080,737,087,0 s
0.097,448,912,8 s
0.103,053,225,3 s
0.173,101,479,2 s
0.056,539,660,4 s
0.097,931,533,0 s
0.118,323,662,5 s
0.075,906,013,7 s
0.077,427,473,1 s
0.100,659,931,0 s
0.129,879,760,3 s
0.097,129,444,3 s
0.156,553,779,2 s
0.040,600,004,3 s
0.039,324,597,1 s
0.081,565,989,5 s
0.233,787,081,7 s
0.120,114,033,0 s
0.090,604,090,0 s
0.131,095,212,2 s
0.073,872,948,7 s
0.093,546,047,3 s
0.132,210,596,0 s
0.239,780,185,2 s
0.074,093,174,0 s
0.061,511,678,2 s
0.116,876,143,0 s
0.166,973,989,7 s
0.062,167,229,5 s
0.052,323,302,8 s
0.155,996,501,2 s
0.077,942,555,1 s
0.156,548,753,2 s
0.108,503,470,3 s
0.075,235,597,0 s
0.146,870,129,5 s
0.083,804,339,0 s
0.127,133,582,5 s
0.080,701,719,3 s
0.068,795,992,2 s
0.097,740,721,8 s
0.075,262,413,7 s
0.067,185,457,2 s
0.062,187,666,2 s
0.192,147,116,8 s
0.279,912,784,7 s
0.056,008,010,3 s
0.151,948,867,5 s
0.120,263,625,0 s
0.177,245,384,7 s
0.173,588,310,0 s
0.050,861,390,1 s
0.172,661,563,3 s
0.124,532,229,0 s
0.040,893,411,7 s
0.110,393,459,3 s
0.038,951,756,5 s
0.050,678,955,4 s
0.055,348,038,8 s
0.110,715,357,0 s
0.086,907,627,1 s
0.073,732,757,8 s
0.047,816,017,8 s
0.079,375,875,7 s
0.048,188,627,8 s
0.191,995,252,7 s
0.089,211,503,5 s
0.110,884,938,6 s
0.104,123,258,4 s
0.178,322,496,0 s
0.078,032,720,7 s
0.107,906,762,9 s
0.077,721,000,2 s
0.121,292,976,2 s
0.060,378,916,0 s
0.105,216,401,0 s
0.029,415,874,3 s
0.040,146,640,7 s
0.065,881,996,8 s
0.129,618,580,0 s
0.076,733,607,6 s
0.047,270,438,0 s
0.112,320,208,5 s
0.064,959,638,0 s
0.086,771,914,9 s
0.201,553,575,5 s
0.119,252,377,5 s
0.227,462,849,3 s
0.063,180,756,6 s
0.072,804,031,7 s
0.101,793,738,7 s
0.187,086,198,7 s
0.069,795,427,1 s
0.145,703,022,2 s
0.083,231,787,3 s
0.197,819,563,2 s
0.064,725,136,7 s
0.238,516,520,3 s
0.261,095,838,2 s
0.042,970,444,6 s
0.060,143,591,0 s
0.047,468,848,9 s
0.124,772,222,5 s
0.093,322,759,3 s
