Time,Integral 1200,Integral 7400
1547511993.374017,19305.000000,23723.000000
1547511993.370750,17668.000000,20608.000000
1547511993.371607,20076.000000,26162.000000
1547511993.371809,17893.000000,21177.000000
1547511993.373223,19910.000000,24974.000000
1547511993.373500,20693.000000,26561.000000
1547511993.374017,18594.000000,44889.000000
1547511993.375227,22281.000000,28168.000000
1547511993.375486,23435.000000,30546.000000
1547511993.376197,22956.000000,29965.000000
1547511993.376270,21335.000000,28363.000000
1547511993.376320,15412.000000,17703.000000
1547511993.376577,18385.000000,22830.000000
1547511993.376760,24226.000000,30431.000000
1547511993.378211,21906.000000,28348.000000
1547511993.378827,16523.000000,19983.000000
1547511993.379444,19400.000000,22884.000000
1547511993.380318,18173.000000,20961.000000
1547511993.380692,19079.000000,22695.000000
1547511993.380728,19737.000000,24538.000000
1547511993.380984,18654.000000,23950.000000
1547511993.381740,17377.000000,21395.000000
1547511993.382169,17684.000000,22761.000000
1547511993.382275,12427.000000,13730.000000
1547511993.382404,18974.000000,24604.000000
1547511993.382469,13331.000000,14546.000000
1547511993.383270,15951.000000,18861.000000
1547511993.383482,17767.000000,21452.000000
1547511993.383507,23250.000000,30272.000000
1547511993.384045,21884.000000,25655.000000
1547511993.384591,17211.000000,20995.000000
1547511993.384696,20497.000000,24186.000000
1547511993.385166,18860.000000,23626.000000
1547511993.385569,20746.000000,26683.000000
1547511993.387130,17908.000000,21826.000000
1547511993.387341,18790.000000,24722.000000
1547511993.387435,19393.000000,23728.000000
1547511993.387954,16766.000000,19591.000000
1547511993.388635,21432.000000,25880.000000
1547511993.389288,22031.000000,28007.000000
1547511993.390011,17516.000000,21281.000000
1547511993.390077,18617.000000,22755.000000
1547511993.390146,12595.000000,20821.000000
1547511993.390854,9504.000000,8795.000000
1547511993.391041,21869.000000,28037.000000
1547511993.391580,19412.000000,24845.000000
1547511993.392086,19782.000000,23015.000000
1547511993.392502,20165.000000,23587.000000
1547511993.394499,16338.000000,20723.000000
1547511993.394887,21685.000000,26339.000000
1547511993.396070,19563.000000,24331.000000
1547511993.396803,19708.000000,24546.000000
1547511993.396905,17573.000000,21785.000000
1547511993.397099,17610.000000,20703.000000
1547511993.397810,17917.000000,21893.000000
1547511993.397871,19941.000000,26514.000000
1547511993.398230,21733.000000,27157.000000
1547511993.398330,21538.000000,27203.000000
1547511993.398933,15900.000000,19723.000000
1547511993.399456,18471.000000,22701.000000
1547511993.400606,20292.000000,25502.000000
1547511993.401848,9268.000000,15191.000000
1547511993.402032,20950.000000,27624.000000
1547511993.403191,16210.000000,19948.000000
1547511993.404157,16874.000000,20461.000000
1547511993.404401,18646.000000,23030.000000
1547511993.404452,22250.000000,27769.000000
1547511993.404902,16812.000000,18693.000000
1547511993.406044,21033.000000,27406.000000
1547511993.406238,16267.000000,19356.000000
1547511993.407005,14777.000000,17280.000000
1547511993.407243,17766.000000,21060.000000
1547511993.407951,20845.000000,27355.000000
1547511993.408483,21269.000000,27379.000000
1547511993.409021,19153.000000,50855.000000
1547511993.409184,21537.000000,26799.000000
1547511993.410072,19451.000000,22063.000000
1547511993.410684,21502.000000,27977.000000
1547511993.411138,21977.000000,25508.000000
1547511993.411594,20811.000000,26270.000000
1547511993.411940,22512.000000,28185.000000
1547511993.412315,17665.000000,21734.000000
1547511993.413411,18186.000000,19902.000000
1547511993.414260,20595.000000,24066.000000
1547511993.414908,15795.000000,19266.000000
1547511993.415652,19481.000000,23955.000000
1547511993.416292,22562.000000,28258.000000
1547511993.417283,21405.000000,26769.000000
1547511993.417583,18805.000000,23715.000000
1547511993.417700,21425.000000,28231.000000
1547511993.418155,21727.000000,27801.000000
1547511993.418829,17911.000000,21664.000000
1547511993.419141,19492.000000,23349.000000
1547511993.419321,16817.000000,20542.000000
1547511993.420862,18460.000000,23006.000000
1547511993.421142,21830.000000,27334.000000
1547511993.421180,15740.000000,19349.000000
1547511993.421295,19452.000000,23864.000000
1547511993.421413,18898.000000,22798.000000
1547511993.422314,20971.000000,25982.000000
1547511993.422903,17825.000000,20522.000000
1547511993.423424,15450.000000,19161.000000
1547511993.424438,20511.000000,25926.000000
1547511993.424577,17865.000000,21068.000000
1547511993.425719,18797.000000,22295.000000
1547511993.425973,20406.000000,25312.000000
1547511993.426931,18490.000000,22067.000000
1547511993.427152,16273.000000,18067.000000
1547511993.427238,20262.000000,25723.000000
1547511993.427758,23821.000000,31981.000000
1547511993.429287,18571.000000,23002.000000
1547511993.430102,18810.000000,23775.000000
1547511993.430310,18715.000000,23630.000000
1547511993.430649,17155.000000,20412.000000
1547511993.431796,19202.000000,23471.000000
1547511993.432070,13606.000000,15809.000000
1547511993.432256,19171.000000,23916.000000
1547511993.433762,21234.000000,24449.000000
1547511993.434752,16594.000000,20240.000000
1547511993.437189,16124.000000,18951.000000
1547511993.437960,18891.000000,23130.000000
1547511993.438272,19895.000000,24655.000000
1547511993.438399,19677.000000,25386.000000
1547511993.438700,17361.000000,22140.000000
1547511993.438885,22039.000000,27477.000000
1547511993.439221,18605.000000,22269.000000
1547511993.439337,19857.000000,27270.000000
