Time,Integral 1200,Integral 7400
1547509795.896595,15930.000000,19821.000000
1547509795.894315,19256.000000,24007.000000
1547509795.895142,20361.000000,24786.000000
1547509795.895390,14521.000000,17068.000000
1547509795.895457,20943.000000,26001.000000
1547509795.895819,19479.000000,25792.000000
1547509795.896595,16041.000000,19071.000000
1547509795.897709,17014.000000,21824.000000
1547509795.897782,21205.000000,28876.000000
1547509795.898118,11745.000000,14321.000000
1547509795.898436,15305.000000,19429.000000
1547509795.898819,18801.000000,21193.000000
1547509795.898910,20431.000000,27071.000000
1547509795.899762,19617.000000,26008.000000
1547509795.901849,17867.000000,21825.000000
1547509795.902293,17070.000000,20025.000000
1547509795.902766,22926.000000,29616.000000
1547509795.902885,22046.000000,27720.000000
1547509795.903309,22376.000000,28075.000000
1547509795.903571,20400.000000,24647.000000
1547509795.905122,20319.000000,25649.000000
1547509795.907067,18500.000000,23519.000000
1547509795.907522,18594.000000,25091.000000
1547509795.907889,16004.000000,21041.000000
1547509795.908067,13297.000000,14410.000000
1547509795.908108,20909.000000,27722.000000
1547509795.908146,21272.000000,26891.000000
1547509795.908935,16623.000000,18494.000000
1547509795.908965,18379.000000,22122.000000
1547509795.909722,20207.000000,25649.000000
1547509795.909897,19993.000000,25797.000000
1547509795.911166,18755.000000,23354.000000
1547509795.913512,18870.000000,23025.000000
1547509795.913848,20899.000000,25740.000000
1547509795.914073,16064.000000,19827.000000
1547509795.914628,17573.000000,21562.000000
1547509795.915260,19213.000000,25826.000000
1547509795.915688,19616.000000,24709.000000
1547509795.915927,17542.000000,21530.000000
1547509795.916806,20586.000000,25803.000000
1547509795.916973,19863.000000,25146.000000
1547509795.917385,12401.000000,15367.000000
1547509795.917995,18647.000000,23783.000000
1547509795.919393,22084.000000,28773.000000
1547509795.920240,18726.000000,22463.000000
1547509795.920455,10295.000000,11098.000000
1547509795.920886,17942.000000,22779.000000
1547509795.922847,16666.000000,19632.000000
1547509795.923510,16106.000000,18981.000000
1547509795.923715,12963.000000,14807.000000
1547509795.924058,19682.000000,23589.000000
1547509795.924131,20815.000000,27156.000000
1547509795.925476,15370.000000,18800.000000
1547509795.925970,14152.000000,18992.000000
1547509795.926165,62.000000,-117.000000
1547509795.926194,21891.000000,27826.000000
1547509795.927769,18353.000000,21424.000000
1547509795.929668,17314.000000,19717.000000
1547509795.929857,19719.000000,26169.000000
1547509795.932118,16902.000000,19130.000000
1547509795.932705,18071.000000,22138.000000
1547509795.933133,17960.000000,21733.000000
1547509795.934461,19942.000000,24151.000000
1547509795.934509,18548.000000,22358.000000
1547509795.934659,18655.000000,24243.000000
1547509795.937175,17451.000000,21526.000000
1547509795.937348,19428.000000,25446.000000
1547509795.937993,18941.000000,23157.000000
1547509795.939125,18720.000000,23726.000000
1547509795.939190,18740.000000,23273.000000
1547509795.939257,19080.000000,24350.000000
1547509795.939983,20886.000000,25531.000000
1547509795.940294,21890.000000,28135.000000
1547509795.940948,19925.000000,25232.000000
1547509795.942954,19759.000000,23876.000000
1547509795.943058,18758.000000,22348.000000
1547509795.943672,19133.000000,24800.000000
1547509795.944474,11869.000000,18826.000000
1547509795.945206,19844.000000,22930.000000
1547509795.945741,20187.000000,27434.000000
1547509795.945996,18594.000000,24124.000000
1547509795.946049,17471.000000,19337.000000
1547509795.946980,12348.000000,19075.000000
1547509795.947221,17991.000000,21517.000000
1547509795.947330,16833.000000,20369.000000
1547509795.947710,20028.000000,26342.000000
1547509795.947891,16448.000000,20518.000000
1547509795.948572,9906.000000,15574.000000
1547509795.949131,15852.000000,15713.000000
1547509795.949207,17426.000000,21047.000000
1547509795.949467,19582.000000,24495.000000
1547509795.949800,21207.000000,28534.000000
1547509795.950272,17854.000000,20580.000000
1547509795.950296,18280.000000,20152.000000
1547509795.950498,19998.000000,25051.000000
1547509795.950531,10100.000000,10244.000000
1547509795.950664,20141.000000,24892.000000
1547509795.952358,11093.000000,12262.000000
1547509795.952708,19722.000000,25359.000000
1547509795.953697,17427.000000,20503.000000
1547509795.956132,13854.000000,17489.000000
1547509795.956357,16969.000000,19595.000000
1547509795.958205,19088.000000,23406.000000
1547509795.958586,17190.000000,19400.000000
1547509795.959444,18806.000000,23876.000000
1547509795.960412,14490.000000,17287.000000
1547509795.961660,20598.000000,27675.000000
1547509795.961847,16553.000000,18370.000000
1547509795.961985,17074.000000,25217.000000
1547509795.962840,20192.000000,51977.000000
1547509795.962950,16780.000000,20861.000000
1547509795.963470,18035.000000,22690.000000
1547509795.963576,16319.000000,19492.000000
1547509795.963855,17727.000000,21714.000000
1547509795.965814,16156.000000,19016.000000
1547509795.966170,16398.000000,18692.000000
1547509795.966264,17973.000000,22391.000000
1547509795.967147,20729.000000,25277.000000
1547509795.967274,17797.000000,20089.000000
1547509795.967521,19743.000000,25671.000000
1547509795.967562,18286.000000,20774.000000
1547509795.967662,19885.000000,23447.000000
1547509795.967875,15986.000000,18289.000000
1547509795.967940,18421.000000,23764.000000
1547509795.968014,14510.000000,16842.000000
1547509795.968644,20653.000000,26371.000000
1547509795.969211,20969.000000,26780.000000
1547509795.969402,20975.000000,28301.000000
