>>Logging Name:Logging Name
>>FROM:01-14-2019 16:26:26   TO:01-14-2019 16:59:44
>>Sample Points:1000
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-14-2019	16:26:26	26.7	40.2	12.0
    2	01-14-2019	16:26:28	26.7	41.3	12.4
    3	01-14-2019	16:26:30	26.7	41.9	12.6
    4	01-14-2019	16:26:32	26.7	41.8	12.6
    5	01-14-2019	16:26:34	26.7	41.2	12.4
    6	01-14-2019	16:26:36	26.7	40.4	12.1
    7	01-14-2019	16:26:38	26.7	39.6	11.8
    8	01-14-2019	16:26:40	26.7	38.9	11.5
    9	01-14-2019	16:26:42	26.7	38.2	11.2
   10	01-14-2019	16:26:44	26.7	37.6	11.0
   11	01-14-2019	16:26:46	26.7	37.2	10.8
   12	01-14-2019	16:26:48	26.7	36.8	10.7
   13	01-14-2019	16:26:50	26.7	36.4	10.5
   14	01-14-2019	16:26:52	26.7	36.1	10.4
   15	01-14-2019	16:26:54	26.7	35.8	10.3
   16	01-14-2019	16:26:56	26.7	35.6	10.2
   17	01-14-2019	16:26:58	26.7	35.3	10.1
   18	01-14-2019	16:27:00	26.7	35.1	10.0
   19	01-14-2019	16:27:02	26.7	35.0	9.9
   20	01-14-2019	16:27:04	26.8	34.9	10.0
   21	01-14-2019	16:27:06	26.8	34.7	9.9
   22	01-14-2019	16:27:08	26.8	34.6	9.8
   23	01-14-2019	16:27:10	26.8	34.4	9.8
   24	01-14-2019	16:27:12	26.8	34.4	9.8
   25	01-14-2019	16:27:14	26.8	34.3	9.7
   26	01-14-2019	16:27:16	26.8	34.2	9.7
   27	01-14-2019	16:27:18	26.8	34.1	9.6
   28	01-14-2019	16:27:20	26.8	34.0	9.6
   29	01-14-2019	16:27:22	26.8	33.9	9.5
   30	01-14-2019	16:27:24	26.8	33.9	9.5
   31	01-14-2019	16:27:26	26.9	33.8	9.6
   32	01-14-2019	16:27:28	26.9	33.8	9.6
   33	01-14-2019	16:27:30	26.9	33.7	9.5
   34	01-14-2019	16:27:32	26.9	33.6	9.5
   35	01-14-2019	16:27:34	26.9	33.5	9.4
   36	01-14-2019	16:27:36	26.9	33.5	9.4
   37	01-14-2019	16:27:38	26.9	33.5	9.4
   38	01-14-2019	16:27:40	26.9	33.4	9.4
   39	01-14-2019	16:27:42	27.0	33.3	9.4
   40	01-14-2019	16:27:44	27.0	33.3	9.4
   41	01-14-2019	16:27:46	27.0	33.3	9.4
   42	01-14-2019	16:27:48	27.0	33.2	9.4
   43	01-14-2019	16:27:50	27.0	33.2	9.4
   44	01-14-2019	16:27:52	27.0	33.1	9.4
   45	01-14-2019	16:27:54	27.0	33.1	9.4
   46	01-14-2019	16:27:56	27.1	33.1	9.4
   47	01-14-2019	16:27:58	27.1	33.0	9.4
   48	01-14-2019	16:28:00	27.1	33.0	9.4
   49	01-14-2019	16:28:02	27.1	32.9	9.4
   50	01-14-2019	16:28:04	27.1	32.9	9.4
   51	01-14-2019	16:28:06	27.1	32.9	9.4
   52	01-14-2019	16:28:08	27.1	32.8	9.3
   53	01-14-2019	16:28:10	27.2	32.8	9.4
   54	01-14-2019	16:28:12	27.2	32.7	9.4
   55	01-14-2019	16:28:14	27.2	32.7	9.4
   56	01-14-2019	16:28:16	27.2	32.7	9.4
   57	01-14-2019	16:28:18	27.2	32.6	9.3
   58	01-14-2019	16:28:20	27.2	32.6	9.3
   59	01-14-2019	16:28:22	27.3	32.5	9.3
