Time,Integral 1200,Integral 7400
1547505637.440126,14894.000000,17279.000000
1547505637.436501,19416.000000,23414.000000
1547505637.436765,16391.000000,21009.000000
1547505637.439028,18492.000000,23171.000000
1547505637.439098,18892.000000,22452.000000
1547505637.439689,18180.000000,22542.000000
1547505637.440126,20266.000000,25530.000000
1547505637.441160,18378.000000,21841.000000
1547505637.441650,20588.000000,25469.000000
1547505637.441678,18591.000000,22793.000000
1547505637.442320,20112.000000,25327.000000
1547505637.442935,21586.000000,28064.000000
1547505637.443392,19600.000000,24364.000000
1547505637.443937,17229.000000,19391.000000
1547505637.444444,16327.000000,19367.000000
1547505637.445184,14799.000000,34563.000000
1547505637.445484,16186.000000,18931.000000
1547505637.446017,14125.000000,16014.000000
1547505637.446479,22791.000000,30784.000000
1547505637.447414,17121.000000,19789.000000
1547505637.447541,21336.000000,28552.000000
1547505637.448560,19312.000000,23872.000000
1547505637.449453,21262.000000,27903.000000
1547505637.449884,21301.000000,29099.000000
1547505637.450197,19425.000000,25408.000000
1547505637.450744,21560.000000,27648.000000
1547505637.451016,20240.000000,26934.000000
1547505637.451334,20844.000000,27469.000000
1547505637.451708,19719.000000,25431.000000
1547505637.453254,18981.000000,22237.000000
1547505637.454419,20870.000000,28352.000000
1547505637.455018,18838.000000,23127.000000
1547505637.455656,18424.000000,23281.000000
1547505637.455806,16536.000000,19942.000000
1547505637.456329,15112.000000,17250.000000
1547505637.456713,14809.000000,16204.000000
1547505637.456868,17604.000000,20510.000000
1547505637.457724,20791.000000,25251.000000
1547505637.458853,20105.000000,25086.000000
1547505637.458920,17682.000000,20263.000000
1547505637.459896,24225.000000,32402.000000
1547505637.460234,19731.000000,25659.000000
1547505637.462028,17625.000000,20337.000000
1547505637.462127,16552.000000,20736.000000
1547505637.462423,18441.000000,22797.000000
1547505637.462758,14877.000000,19363.000000
1547505637.464494,18867.000000,22885.000000
1547505637.465927,22863.000000,30299.000000
1547505637.466359,19298.000000,22511.000000
1547505637.467467,17116.000000,19616.000000
1547505637.467740,15129.000000,17481.000000
1547505637.468045,23116.000000,29852.000000
1547505637.468486,11339.000000,11729.000000
1547505637.468768,22569.000000,30302.000000
1547505637.468957,15715.000000,19114.000000
1547505637.469271,23851.000000,29948.000000
1547505637.469662,11683.000000,12295.000000
1547505637.470104,18497.000000,25370.000000
1547505637.470911,16995.000000,20622.000000
1547505637.471147,17896.000000,20372.000000
1547505637.471225,326.000000,-3766.000000
1547505637.471915,19772.000000,23344.000000
1547505637.472340,21636.000000,28813.000000
1547505637.472831,19826.000000,24249.000000
1547505637.472885,16465.000000,19456.000000
1547505637.473652,19860.000000,24220.000000
1547505637.475041,18750.000000,25411.000000
1547505637.475163,19382.000000,23336.000000
1547505637.475628,20181.000000,25095.000000
1547505637.476515,16835.000000,19917.000000
1547505637.476628,18791.000000,23313.000000
1547505637.477097,21328.000000,25533.000000
1547505637.477287,20345.000000,25247.000000
1547505637.477702,21612.000000,26179.000000
1547505637.478162,18880.000000,23481.000000
1547505637.478524,18502.000000,22671.000000
1547505637.479068,17115.000000,20443.000000
1547505637.479552,18585.000000,21516.000000
1547505637.479700,19483.000000,24163.000000
1547505637.480316,20018.000000,24757.000000
1547505637.480573,19410.000000,40293.000000
1547505637.481431,16731.000000,19809.000000
1547505637.481452,18980.000000,25302.000000
1547505637.481584,17972.000000,22213.000000
1547505637.481822,20349.000000,25399.000000
1547505637.481849,17691.000000,23076.000000
1547505637.481999,15864.000000,19442.000000
1547505637.482499,15238.000000,16833.000000
1547505637.482964,20559.000000,26576.000000
1547505637.483061,19881.000000,26834.000000
1547505637.483375,13146.000000,13178.000000
1547505637.483410,20231.000000,26239.000000
1547505637.483594,14412.000000,15680.000000
1547505637.484165,18790.000000,23054.000000
1547505637.484382,18863.000000,22924.000000
1547505637.484439,20569.000000,25783.000000
1547505637.485644,21626.000000,28047.000000
1547505637.485728,15407.000000,15801.000000
1547505637.486062,17578.000000,20967.000000
1547505637.486209,21039.000000,27262.000000
1547505637.488091,18118.000000,22710.000000
1547505637.488909,22073.000000,27009.000000
1547505637.488967,17994.000000,20888.000000
1547505637.489902,16164.000000,18309.000000
1547505637.489999,17669.000000,20571.000000
1547505637.490573,19081.000000,23686.000000
1547505637.490629,22334.000000,28217.000000
1547505637.491209,21547.000000,28031.000000
1547505637.491530,17566.000000,20901.000000
1547505637.491754,20441.000000,25953.000000
1547505637.492988,22956.000000,28463.000000
1547505637.493201,11622.000000,13380.000000
1547505637.494031,15632.000000,24867.000000
1547505637.494661,21161.000000,27644.000000
1547505637.495308,20068.000000,54060.000000
1547505637.495974,19483.000000,25479.000000
1547505637.496937,18820.000000,23494.000000
1547505637.497061,17352.000000,22698.000000
1547505637.497159,16238.000000,20657.000000
1547505637.497326,11912.000000,12400.000000
1547505637.497805,16970.000000,22861.000000
1547505637.498801,21835.000000,28267.000000
1547505637.498878,22493.000000,28605.000000
1547505637.499130,18013.000000,22519.000000
1547505637.499534,16749.000000,19132.000000
1547505637.500083,19403.000000,43690.000000
1547505637.500621,19655.000000,22267.000000
1547505637.500875,18554.000000,22985.000000
1547505637.501411,16236.000000,21299.000000
1547505637.501643,15293.000000,19325.000000
1547505637.501703,20436.000000,26142.000000
1547505637.501924,21457.000000,27758.000000
1547505637.504872,12783.000000,15416.000000
1547505637.504949,18650.000000,23927.000000
1547505637.505692,21321.000000,25877.000000
1547505637.506205,13415.000000,22455.000000
1547505637.506549,14267.000000,18769.000000
1547505637.506944,18009.000000,22745.000000
1547505637.507292,20170.000000,25337.000000
1547505637.509225,18620.000000,21790.000000
1547505637.510017,17639.000000,23346.000000
1547505637.510077,20740.000000,27536.000000
1547505637.511909,23492.000000,30307.000000
1547505637.513704,20293.000000,25852.000000
1547505637.515472,20988.000000,26577.000000
1547505637.516167,15581.000000,18420.000000
1547505637.516312,16614.000000,21646.000000
1547505637.516706,18340.000000,22365.000000
1547505637.518331,17603.000000,19437.000000
1547505637.519959,18940.000000,41264.000000
1547505637.520962,12522.000000,14029.000000
1547505637.522681,17639.000000,21370.000000
1547505637.523245,15139.000000,18243.000000
1547505637.523277,18694.000000,22599.000000
1547505637.524712,18390.000000,21755.000000
1547505637.525393,18485.000000,22034.000000
1547505637.525471,19041.000000,23368.000000
1547505637.525663,21604.000000,27391.000000
1547505637.527200,20542.000000,25690.000000
1547505637.527888,20422.000000,26277.000000
1547505637.528817,23361.000000,29073.000000
1547505637.529528,9389.000000,9457.000000
1547505637.529655,20623.000000,25560.000000
1547505637.530408,17961.000000,22001.000000
1547505637.530599,14880.000000,18595.000000
1547505637.530682,20107.000000,24018.000000
1547505637.530912,18605.000000,22896.000000
1547505637.531209,15739.000000,18301.000000
1547505637.532308,16824.000000,21114.000000
1547505637.532345,18277.000000,21968.000000
1547505637.532692,18063.000000,22616.000000
1547505637.533261,21190.000000,25711.000000
1547505637.533811,23196.000000,29396.000000
1547505637.534492,20597.000000,24699.000000
1547505637.535983,19896.000000,25195.000000
1547505637.538191,11217.000000,12566.000000
1547505637.538494,14579.000000,16507.000000
1547505637.538848,19902.000000,25964.000000
1547505637.539356,20365.000000,25997.000000
1547505637.541142,18768.000000,23081.000000
1547505637.541602,13466.000000,15601.000000
1547505637.542357,17901.000000,22518.000000
1547505637.542929,21899.000000,27676.000000
1547505637.543129,21853.000000,26990.000000
1547505637.543150,21716.000000,27334.000000
1547505637.543343,286.000000,-3762.000000
1547505637.543739,17943.000000,22545.000000
1547505637.544155,21143.000000,33966.000000
1547505637.544808,23320.000000,30374.000000
1547505637.545417,17562.000000,21725.000000
1547505637.545677,19784.000000,24854.000000
1547505637.545960,18218.000000,20992.000000
1547505637.546127,14851.000000,17305.000000
1547505637.547617,19841.000000,24529.000000
1547505637.547782,20476.000000,25868.000000
1547505637.548907,20396.000000,26304.000000
1547505637.549994,22852.000000,30957.000000
1547505637.550413,23098.000000,30179.000000
1547505637.550704,22412.000000,27440.000000
1547505637.550771,21988.000000,27279.000000
1547505637.551124,19904.000000,23772.000000
1547505637.551387,16535.000000,19856.000000
1547505637.552615,16915.000000,19871.000000
1547505637.552820,18705.000000,23811.000000
1547505637.553161,17443.000000,20144.000000
1547505637.553195,23231.000000,29854.000000
1547505637.553365,19750.000000,25784.000000
1547505637.553530,17115.000000,21580.000000
1547505637.553722,22683.000000,27043.000000
1547505637.554008,20066.000000,26339.000000
1547505637.554933,21181.000000,29349.000000
1547505637.555089,15846.000000,19475.000000
1547505637.555607,17535.000000,21013.000000
1547505637.555725,18216.000000,23390.000000
1547505637.555993,17671.000000,22636.000000
1547505637.556022,21070.000000,27798.000000
1547505637.556491,20587.000000,26344.000000
1547505637.556600,18620.000000,21185.000000
1547505637.556774,15724.000000,18570.000000
1547505637.556854,24302.000000,53290.000000
1547505637.557850,21638.000000,28122.000000
1547505637.558202,17189.000000,46077.000000
1547505637.560116,20778.000000,27734.000000
1547505637.560489,19124.000000,24962.000000
1547505637.560512,14142.000000,16209.000000
1547505637.561976,19389.000000,23143.000000
1547505637.562163,14716.000000,18098.000000
1547505637.562210,21472.000000,26615.000000
1547505637.562389,19038.000000,23336.000000
1547505637.562497,17465.000000,19990.000000
1547505637.562611,16716.000000,19660.000000
1547505637.562857,21203.000000,27354.000000
1547505637.563595,21728.000000,26296.000000
