>>Logging Name:Logging Name
>>FROM:01-14-2019 15:38:31   TO:01-14-2019 16:11:49
>>Sample Points:1000
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-14-2019	15:38:31	25.7	30.8	7.2
    2	01-14-2019	15:38:33	25.7	31.8	7.6
    3	01-14-2019	15:38:35	25.6	32.2	7.7
    4	01-14-2019	15:38:37	25.6	32.4	7.8
    5	01-14-2019	15:38:39	25.6	32.4	7.8
    6	01-14-2019	15:38:41	25.6	32.3	7.8
    7	01-14-2019	15:38:43	25.6	32.2	7.7
    8	01-14-2019	15:38:45	25.6	32.1	7.7
    9	01-14-2019	15:38:47	25.6	32.0	7.6
   10	01-14-2019	15:38:49	25.6	32.0	7.6
   11	01-14-2019	15:38:51	25.6	31.9	7.6
   12	01-14-2019	15:38:53	25.6	31.8	7.5
   13	01-14-2019	15:38:55	25.6	31.8	7.5
   14	01-14-2019	15:38:57	25.5	31.8	7.5
   15	01-14-2019	15:38:59	25.5	31.7	7.4
   16	01-14-2019	15:39:01	25.5	31.7	7.4
   17	01-14-2019	15:39:03	25.5	31.7	7.4
   18	01-14-2019	15:39:05	25.5	31.7	7.4
   19	01-14-2019	15:39:07	25.5	31.7	7.4
   20	01-14-2019	15:39:09	25.5	31.7	7.4
   21	01-14-2019	15:39:11	25.5	31.7	7.4
   22	01-14-2019	15:39:13	25.5	31.7	7.4
   23	01-14-2019	15:39:15	25.5	31.7	7.4
   24	01-14-2019	15:39:17	25.5	31.7	7.4
   25	01-14-2019	15:39:19	25.5	31.7	7.4
   26	01-14-2019	15:39:21	25.5	31.7	7.4
   27	01-14-2019	15:39:23	25.5	31.7	7.4
   28	01-14-2019	15:39:25	25.5	31.7	7.4
   29	01-14-2019	15:39:27	25.5	31.7	7.4
   30	01-14-2019	15:39:29	25.5	31.7	7.4
   31	01-14-2019	15:39:31	25.5	31.7	7.4
   32	01-14-2019	15:39:33	25.5	31.7	7.4
   33	01-14-2019	15:39:35	25.5	31.8	7.5
   34	01-14-2019	15:39:37	25.5	31.8	7.5
   35	01-14-2019	15:39:39	25.5	31.8	7.5
   36	01-14-2019	15:39:41	25.5	31.8	7.5
   37	01-14-2019	15:39:43	25.5	31.8	7.5
   38	01-14-2019	15:39:45	25.5	31.8	7.5
   39	01-14-2019	15:39:47	25.5	31.8	7.5
   40	01-14-2019	15:39:49	25.5	31.9	7.5
   41	01-14-2019	15:39:51	25.5	31.9	7.5
   42	01-14-2019	15:39:53	25.5	31.9	7.5
   43	01-14-2019	15:39:55	25.5	31.9	7.5
   44	01-14-2019	15:39:57	25.5	31.9	7.5
   45	01-14-2019	15:39:59	25.5	31.9	7.5
   46	01-14-2019	15:40:01	25.5	31.9	7.5
   47	01-14-2019	15:40:03	25.5	31.9	7.5
   48	01-14-2019	15:40:05	25.5	31.9	7.5
   49	01-14-2019	15:40:07	25.5	31.9	7.5
   50	01-14-2019	15:40:09	25.5	31.9	7.5
   51	01-14-2019	15:40:11	25.5	31.9	7.5
   52	01-14-2019	15:40:13	25.5	31.9	7.5
   53	01-14-2019	15:40:15	25.5	31.9	7.5
   54	01-14-2019	15:40:17	25.5	31.9	7.5
   55	01-14-2019	15:40:19	25.5	31.9	7.5
   56	01-14-2019	15:40:21	25.5	31.9	7.5
   57	01-14-2019	15:40:23	25.5	31.9	7.5
   58	01-14-2019	15:40:25	25.5	31.9	7.5
   59	01-14-2019	15:40:27	25.5	31.9	7.5
   60	01-14-2019	15:40:29	25.5	32.0	7.6
   61	01-14-2019	15:40:31	25.6	32.0	7.6
   62	01-14-2019	15:40:33	25.6	32.0	7.6
   63	01-14-2019	15:40:35	25.6	32.0	7.6
   64	01-14-2019	15:40:37	25.6	32.0	7.6
   65	01-14-2019	15:40:39	25.6	32.0	7.6
   66	01-14-2019	15:40:41	25.6	32.0	7.6
   67	01-14-2019	15:40:43	25.6	32.0	7.6
   68	01-14-2019	15:40:45	25.6	32.0	7.6
   69	01-14-2019	15:40:47	25.6	32.0	7.6
   70	01-14-2019	15:40:49	25.6	32.0	7.6
   71	01-14-2019	15:40:51	25.6	32.0	7.6
   72	01-14-2019	15:40:53	25.6	32.0	7.6
   73	01-14-2019	15:40:55	25.6	32.0	7.6
   74	01-14-2019	15:40:57	25.6	32.0	7.6
   75	01-14-2019	15:40:59	25.6	32.0	7.6
   76	01-14-2019	15:41:01	25.6	32.0	7.6
   77	01-14-2019	15:41:03	25.7	32.0	7.7
   78	01-14-2019	15:41:05	25.7	32.0	7.7
   79	01-14-2019	15:41:07	25.7	32.0	7.7
   80	01-14-2019	15:41:09	25.7	32.0	7.7
   81	01-14-2019	15:41:11	25.7	32.0	7.7
   82	01-14-2019	15:41:13	25.7	32.0	7.7
   83	01-14-2019	15:41:15	25.7	32.0	7.7
   84	01-14-2019	15:41:17	25.7	32.0	7.7
   85	01-14-2019	15:41:19	25.7	32.0	7.7
   86	01-14-2019	15:41:21	25.7	32.0	7.7
   87	01-14-2019	15:41:23	25.7	32.0	7.7
   88	01-14-2019	15:41:25	25.7	32.0	7.7
   89	01-14-2019	15:41:27	25.7	32.0	7.7
   90	01-14-2019	15:41:29	25.7	32.0	7.7
   91	01-14-2019	15:41:31	25.8	32.0	7.8
   92	01-14-2019	15:41:33	25.8	32.0	7.8
   93	01-14-2019	15:41:35	25.8	32.0	7.8
   94	01-14-2019	15:41:37	25.8	32.0	7.8
   95	01-14-2019	15:41:39	25.8	32.0	7.8
   96	01-14-2019	15:41:41	25.8	32.0	7.8
   97	01-14-2019	15:41:43	25.8	31.9	7.8
   98	01-14-2019	15:41:45	25.8	32.0	7.8
   99	01-14-2019	15:41:47	25.8	31.9	7.8
  100	01-14-2019	15:41:49	25.8	31.9	7.8
  101	01-14-2019	15:41:51	25.8	31.9	7.8
  102	01-14-2019	15:41:53	25.8	31.9	7.8
  103	01-14-2019	15:41:55	25.9	31.9	7.9
  104	01-14-2019	15:41:57	25.9	31.9	7.9
  105	01-14-2019	15:41:59	25.9	31.9	7.9
