
Automatic Data Collection:
Thu Feb 21 16:43:22 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00191	 0.01701
0.05000	 0.00223	 0.01562
0.10000	 0.00068	 0.01874
0.15000	 -0.00020	 0.01854
0.20000	 0.00143	 0.01326
0.25000	 0.00157	 0.01476
0.30000	 0.00051	 0.01657
0.35000	 0.00040	 0.01984
0.40000	 0.00098	 0.01626
0.45000	 0.00104	 0.01784
0.50000	 0.00009	 0.01447
0.55000	 -0.00084	 0.02154
0.60000	 0.00068	 0.01490
0.65000	 0.00014	 0.01582
0.70000	 -0.00037	 0.01629
0.75000	 0.00113	 0.01885
0.80000	 0.00186	 0.01571
0.85000	 0.00057	 0.01963
0.90000	 -0.00082	 0.01614
0.95000	 -0.00026	 0.01588
1.00000	 0.00161	 0.01314
1.05000	 0.00219	 0.01395
1.10000	 0.00088	 0.01562
1.15000	 0.00150	 0.01386
1.20000	 0.00102	 0.01652
1.25000	 0.00144	 0.01323
1.30000	 -0.00065	 0.01620
1.35000	 0.00037	 0.01819
1.40000	 0.00177	 0.01678
1.45000	 0.00073	 0.01551
1.50000	 -0.00078	 0.01958
1.55000	 0.00062	 0.01493
1.60000	 0.00231	 0.01551
1.65000	 0.00191	 0.01972
1.70000	 -0.00005	 0.01502
1.75000	 0.00105	 0.01698
1.80000	 0.00215	 0.01597
1.85000	 0.00023	 0.01536
1.90000	 0.00126	 0.01943
1.95000	 0.00220	 0.02064
2.00000	 0.00229	 0.01675
2.05000	 -0.00009	 0.01681
2.10000	 -0.00014	 0.01793
2.15000	 0.00093	 0.01559
2.20000	 0.00110	 0.01513
2.25000	 0.00076	 0.01199
2.30000	 -0.00107	 0.02036
2.35000	 0.00091	 0.01568
2.40000	 0.00178	 0.01649
2.45000	 -0.00098	 0.01834
2.50000	 -0.00124	 0.01793
2.55000	 0.00025	 0.01545
2.60000	 0.00039	 0.01481
2.65000	 0.00011	 0.01233
2.70000	 0.00011	 0.02024
2.75000	 0.00140	 0.01836
2.80000	 0.00209	 0.01455
2.85000	 0.00110	 0.01799
2.90000	 0.00056	 0.01750
2.95000	 0.00302	 0.01282
3.00000	 0.00215	 0.01603
3.05000	 0.00152	 0.01014
3.10000	 0.00219	 0.01917
3.15000	 0.00318	 0.02070
3.20000	 0.00126	 0.01655
3.25000	 -0.00158	 0.01354
3.30000	 -0.00042	 0.02163
3.35000	 0.00192	 0.01481
3.40000	 0.00122	 0.01412
3.45000	 0.00062	 0.01605
3.50000	 0.00054	 0.01588
3.55000	 0.00188	 0.01588
3.60000	 0.00116	 0.01276
3.65000	 -0.00084	 0.01784
3.70000	 0.00084	 0.01883
3.75000	 0.00105	 0.01323
3.80000	 0.00158	 0.01300
3.85000	 0.00033	 0.01756
3.90000	 0.00040	 0.01909
3.95000	 0.00085	 0.01435
4.00000	 0.00093	 0.01467
4.05000	 -0.00031	 0.01478
4.10000	 0.00026	 0.01909
4.15000	 0.00274	 0.01340
4.20000	 0.00001	 0.01715
4.25000	 0.00079	 0.01683
4.30000	 0.00203	 0.01885
4.35000	 0.00219	 0.01637
4.40000	 -0.00065	 0.01810
4.45000	 -0.00194	 0.01528
4.50000	 0.00025	 0.01643
4.55000	 0.00155	 0.01427
4.60000	 0.00026	 0.01799
4.65000	 -0.00050	 0.02163
4.70000	 0.00133	 0.01470
4.75000	 0.00268	 0.01652
4.80000	 0.00164	 0.01401
4.85000	 0.00009	 0.02206
4.90000	 0.00152	 0.02145
4.95000	 0.00267	 0.01735
5.00000	 0.00141	 0.01317
5.05000	 -0.00011	 0.01730
5.10000	 0.00180	 0.01415
5.15000	 0.00253	 0.01510
5.20000	 0.00143	 0.01692
5.25000	 -0.00006	 0.01481
5.30000	 0.00206	 0.01986
5.35000	 0.00147	 0.01877
5.40000	 -0.00124	 0.01571
5.45000	 -0.00045	 0.01799
5.50000	 0.00161	 0.01779
5.55000	 0.00202	 0.01178
5.60000	 -0.00022	 0.01715
5.65000	 -0.00099	 0.01721
5.70000	 0.00050	 0.01418
5.75000	 -0.00002	 0.01213
5.80000	 -0.00056	 0.01678
5.85000	 -0.00157	 0.01640
5.90000	 0.00163	 0.01337
5.95000	 0.00209	 0.01533
6.00000	 0.00008	 0.01940
6.05000	 -0.00093	 0.01862
6.10000	 0.00180	 0.01695
6.15000	 0.00200	 0.01363
6.20000	 0.00132	 0.01051
6.25000	 -0.00031	 0.01701
6.30000	 0.00243	 0.01389
6.35000	 0.00166	 0.01369
6.40000	 0.00031	 0.01926
6.45000	 0.00019	 0.01790
6.50000	 0.00132	 0.01597
6.55000	 0.00068	 0.01839
6.60000	 -0.00020	 0.01328
6.65000	 0.00222	 0.01805
6.70000	 0.00305	 0.01629
6.75000	 0.00051	 0.01222
6.80000	 -0.00158	 0.01259
6.85000	 0.00085	 0.02157
6.90000	 0.00198	 0.01481
6.95000	 0.00056	 0.01377
7.00000	 -0.00053	 0.01640
7.05000	 0.00076	 0.01897
7.10000	 0.00129	 0.01859
7.15000	 0.00098	 0.01539
7.20000	 -0.00205	 0.01877
7.25000	 -0.00054	 0.01507
7.30000	 0.00090	 0.01686
7.35000	 0.00172	 0.01634
7.40000	 0.00033	 0.01476
7.45000	 -0.00078	 0.01657
7.50000	 0.00040	 0.01655
7.55000	 0.00107	 0.01126
7.60000	 0.00064	 0.01562
7.65000	 0.00166	 0.02050
7.70000	 0.00220	 0.01623
7.75000	 0.00064	 0.01657
7.80000	 0.00135	 0.01565
7.85000	 0.00150	 0.01660
7.90000	 0.00301	 0.01516
7.95000	 0.00001	 0.01629
8.00000	 -0.00144	 0.01126
8.05000	 0.00127	 0.02053
8.10000	 0.00115	 0.01357
8.15000	 -0.00067	 0.01542
8.20000	 -0.00033	 0.01995
8.25000	 0.00188	 0.01455
8.30000	 0.00245	 0.01666
8.35000	 0.00056	 0.01219
8.40000	 -0.00121	 0.02189
8.45000	 0.00171	 0.01744
8.50000	 0.00146	 0.01392
8.55000	 0.00054	 0.01582
8.60000	 -0.00048	 0.02085
8.65000	 0.00070	 0.01424
8.70000	 0.00264	 0.01510
8.75000	 0.00133	 0.01386
8.80000	 -0.00101	 0.01920
8.85000	 0.00042	 0.01961
8.90000	 0.00206	 0.01871
8.95000	 0.00068	 0.01652
9.00000	 0.00163	 0.02001
9.05000	 0.00253	 0.01701
9.10000	 0.00180	 0.01461
9.15000	 -0.00110	 0.01715
9.20000	 0.00001	 0.01219
9.25000	 0.00118	 0.01727
9.30000	 0.00178	 0.01608
9.35000	 -0.00011	 0.01935
9.40000	 0.00081	 0.01735
9.45000	 0.00157	 0.01386
9.50000	 0.00126	 0.01660
9.55000	 -0.00087	 0.01660
9.60000	 -0.00088	 0.01868
9.65000	 0.00050	 0.01883
9.70000	 0.00257	 0.01669
9.75000	 0.00135	 0.01317
9.80000	 -0.00062	 0.01989
9.85000	 0.00231	 0.01481
9.90000	 0.00264	 0.01467
9.95000	 -0.00009	 0.01848
