
Automatic Data Collection:
Thu Feb 21 16:48:58 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00591	 0.53031
0.05000	 0.00295	 0.54933
0.10000	 0.01144	 0.31453
0.15000	 -0.00870	 0.54261
0.20000	 -0.02683	 0.64323
0.25000	 -0.00228	 0.54148
0.30000	 0.00521	 0.57814
0.35000	 0.01110	 0.46632
0.40000	 0.01754	 0.47132
0.45000	 -0.00603	 0.63390
0.50000	 0.04274	 0.46277
0.55000	 0.03039	 0.52795
0.60000	 -0.01357	 0.65264
0.65000	 0.01270	 0.51481
0.70000	 0.01448	 0.56841
0.75000	 0.00791	 0.44326
0.80000	 0.04426	 0.39985
0.85000	 0.02794	 0.62845
0.90000	 0.02793	 0.55202
0.95000	 0.02628	 0.59563
1.00000	 -0.00005	 0.65962
1.05000	 -0.00299	 0.43509
1.10000	 -0.00665	 0.45989
1.15000	 0.05383	 0.47524
1.20000	 -0.02298	 0.56255
1.25000	 -0.01884	 0.67079
1.30000	 0.01386	 0.45524
1.35000	 0.01684	 0.49172
1.40000	 -0.00789	 0.50973
1.45000	 0.02568	 0.65047
1.50000	 0.01754	 0.61705
1.55000	 0.01338	 0.46222
1.60000	 0.01850	 0.51545
1.65000	 0.02700	 0.57190
1.70000	 0.01005	 0.49190
1.75000	 -0.03156	 0.59410
1.80000	 0.04468	 0.52642
1.85000	 -0.04389	 0.46829
1.90000	 0.00290	 0.61820
1.95000	 -0.01210	 0.50988
2.00000	 0.02194	 0.51929
2.05000	 0.02616	 0.57372
2.10000	 -0.00188	 0.45937
2.15000	 0.04765	 0.49654
2.20000	 -0.00555	 0.50760
2.25000	 -0.00664	 0.48338
2.30000	 -0.01149	 0.56299
2.35000	 0.02959	 0.42124
2.40000	 0.01315	 0.58700
2.45000	 -0.00886	 0.66874
2.50000	 -0.02331	 0.57332
2.55000	 0.04840	 0.55265
2.60000	 0.07609	 0.48679
2.65000	 0.00800	 0.63208
2.70000	 0.00043	 0.50841
2.75000	 0.06268	 0.48936
2.80000	 0.02614	 0.59321
2.85000	 0.02650	 0.47175
2.90000	 -0.03281	 0.61026
2.95000	 -0.02535	 0.61970
3.00000	 -0.01177	 0.39933
3.05000	 -0.00791	 0.52108
3.10000	 -0.01050	 0.50148
3.15000	 -0.02418	 0.51236
3.20000	 0.00696	 0.58460
3.25000	 0.03677	 0.46935
3.30000	 -0.01301	 0.47593
3.35000	 0.02613	 0.61800
3.40000	 0.03715	 0.54431
