
Automatic Data Collection:
Thu Feb 21 16:44:50 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00076	 0.06965
0.05000	 0.00088	 0.06567
0.10000	 0.00219	 0.05309
0.15000	 0.00298	 0.06830
0.20000	 0.00108	 0.07214
0.25000	 0.00163	 0.06763
0.30000	 0.00369	 0.05034
0.35000	 -0.00169	 0.05372
0.40000	 -0.00008	 0.06475
0.45000	 0.00459	 0.06931
0.50000	 0.00098	 0.05915
0.55000	 -0.00333	 0.07211
0.60000	 0.00059	 0.07675
0.65000	 0.00536	 0.05514
0.70000	 0.00403	 0.05167
0.75000	 -0.00375	 0.06449
0.80000	 -0.00106	 0.07101
0.85000	 0.00236	 0.06509
0.90000	 0.00347	 0.06362
0.95000	 0.00141	 0.06919
1.00000	 0.00177	 0.06411
1.05000	 0.01009	 0.05690
1.10000	 0.00447	 0.05112
1.15000	 0.00081	 0.06786
1.20000	 0.00079	 0.06830
1.25000	 0.00688	 0.06570
1.30000	 0.00293	 0.05973
1.35000	 -0.00197	 0.07499
1.40000	 -0.00555	 0.06896
1.45000	 0.00333	 0.05981
1.50000	 0.00309	 0.04772
1.55000	 -0.00271	 0.06590
1.60000	 0.00574	 0.07115
1.65000	 0.00445	 0.06567
1.70000	 0.00153	 0.06668
1.75000	 0.00039	 0.06965
1.80000	 0.00233	 0.06847
1.85000	 0.00417	 0.04867
1.90000	 0.00127	 0.06385
1.95000	 -0.00306	 0.07141
2.00000	 -0.00002	 0.07520
2.05000	 0.00606	 0.05947
2.10000	 0.00144	 0.06192
2.15000	 0.00048	 0.06870
2.20000	 0.00067	 0.07390
2.25000	 0.00386	 0.05912
2.30000	 0.00039	 0.05456
2.35000	 -0.00312	 0.06195
2.40000	 -0.00171	 0.06307
2.45000	 0.00473	 0.05398
2.50000	 0.00233	 0.06140
2.55000	 0.00068	 0.07621
2.60000	 0.00302	 0.07020
2.65000	 0.00602	 0.06189
2.70000	 -0.00138	 0.06154
2.75000	 -0.00133	 0.08013
2.80000	 0.00536	 0.07450
2.85000	 0.00498	 0.06328
2.90000	 -0.00194	 0.07387
2.95000	 -0.00186	 0.07684
3.00000	 0.00451	 0.06605
3.05000	 0.00732	 0.04639
3.10000	 0.00310	 0.06841
3.15000	 -0.00098	 0.07315
3.20000	 0.00377	 0.06922
3.25000	 0.00096	 0.06319
3.30000	 -0.00222	 0.07081
3.35000	 -0.00208	 0.06538
3.40000	 0.00411	 0.06504
3.45000	 0.00816	 0.05900
3.50000	 0.00136	 0.06885
3.55000	 0.00223	 0.07652
3.60000	 0.00307	 0.07029
3.65000	 0.00443	 0.04994
3.70000	 -0.00084	 0.06336
3.75000	 -0.00746	 0.06769
3.80000	 0.00077	 0.06094
3.85000	 0.00656	 0.05231
3.90000	 0.00135	 0.06948
3.95000	 0.00270	 0.07782
4.00000	 0.00670	 0.07684
4.05000	 0.00426	 0.05560
4.10000	 0.00012	 0.06827
4.15000	 0.00065	 0.07574
4.20000	 0.00264	 0.05929
4.25000	 0.00140	 0.05921
4.30000	 -0.00479	 0.06939
4.35000	 -0.00363	 0.07032
4.40000	 0.00737	 0.05860
4.45000	 0.00296	 0.06016
4.50000	 -0.00343	 0.06896
4.55000	 -0.00056	 0.07369
4.60000	 0.00488	 0.06472
4.65000	 0.00583	 0.06033
4.70000	 -0.00062	 0.07346
4.75000	 -0.00008	 0.07346
4.80000	 0.00578	 0.06050
4.85000	 0.00186	 0.05704
4.90000	 -0.00389	 0.07283
4.95000	 -0.00524	 0.07453
5.00000	 0.00340	 0.06189
5.05000	 0.00513	 0.04988
5.10000	 -0.00250	 0.06752
5.15000	 0.00295	 0.07323
5.20000	 0.00188	 0.06714
5.25000	 -0.00281	 0.05413
5.30000	 -0.00399	 0.07032
5.35000	 0.00158	 0.07046
5.40000	 0.00650	 0.05525
5.45000	 0.00157	 0.06685
5.50000	 -0.00244	 0.07722
5.55000	 0.00321	 0.07618
5.60000	 0.00505	 0.06506
5.65000	 -0.00143	 0.06296
5.70000	 -0.00329	 0.06455
5.75000	 0.00163	 0.06711
5.80000	 0.00505	 0.05828
5.85000	 0.00121	 0.05996
5.90000	 0.00082	 0.07185
5.95000	 0.00138	 0.06963
6.00000	 0.00448	 0.05811
6.05000	 0.00426	 0.05765
6.10000	 -0.00482	 0.07398
6.15000	 -0.00213	 0.07188
