>>Logging Name:Logging Name
>>FROM:02-06-2019 08:41:00   TO:02-06-2019 10:53:52
>>Sample Points:3987
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	02-06-2019	08:41:00	19.9	19.9	-3.7
    2	02-06-2019	08:41:02	19.9	20.0	-3.6
    3	02-06-2019	08:41:04	19.9	20.1	-3.6
    4	02-06-2019	08:41:06	20.0	20.1	-3.5
    5	02-06-2019	08:41:08	20.0	20.1	-3.5
    6	02-06-2019	08:41:10	20.0	20.2	-3.4
    7	02-06-2019	08:41:12	20.0	20.2	-3.4
    8	02-06-2019	08:41:14	20.0	20.3	-3.4
    9	02-06-2019	08:41:16	20.0	20.3	-3.4
   10	02-06-2019	08:41:18	19.9	20.3	-3.4
   11	02-06-2019	08:41:20	19.9	20.3	-3.4
   12	02-06-2019	08:41:22	20.0	20.4	-3.3
   13	02-06-2019	08:41:24	20.0	20.4	-3.3
   14	02-06-2019	08:41:26	20.0	20.5	-3.2
   15	02-06-2019	08:41:28	20.0	20.5	-3.2
   16	02-06-2019	08:41:30	20.0	20.5	-3.2
   17	02-06-2019	08:41:32	20.0	20.6	-3.2
   18	02-06-2019	08:41:34	20.0	20.6	-3.2
   19	02-06-2019	08:41:36	20.0	20.6	-3.2
   20	02-06-2019	08:41:38	20.0	20.6	-3.2
   21	02-06-2019	08:41:40	20.0	20.7	-3.1
   22	02-06-2019	08:41:42	20.0	20.7	-3.1
   23	02-06-2019	08:41:44	20.0	20.8	-3.0
   24	02-06-2019	08:41:46	20.0	20.8	-3.0
   25	02-06-2019	08:41:48	20.0	20.9	-3.0
   26	02-06-2019	08:41:50	20.0	20.9	-3.0
   27	02-06-2019	08:41:52	20.0	20.9	-3.0
   28	02-06-2019	08:41:54	20.0	20.9	-3.0
   29	02-06-2019	08:41:56	20.0	21.0	-2.9
   30	02-06-2019	08:41:58	20.0	21.0	-2.9
