
Automatic Data Collection:
Thu Feb 21 15:58:07 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00084	 0.01351
0.05000	 -0.00121	 0.01302
0.10000	 0.00158	 0.01126
0.15000	 -0.00074	 0.01403
0.20000	 -0.00254	 0.00841
0.25000	 0.00033	 0.01366
0.30000	 0.00178	 0.01008
0.35000	 0.00050	 0.00930
0.40000	 -0.00254	 0.01360
0.45000	 -0.00209	 0.00766
0.50000	 0.00225	 0.01080
0.55000	 0.00115	 0.00971
0.60000	 -0.00158	 0.01305
0.65000	 -0.00214	 0.01103
0.70000	 0.00025	 0.01051
0.75000	 0.00012	 0.00465
0.80000	 -0.00101	 0.01256
0.85000	 -0.00070	 0.01046
0.90000	 0.00040	 0.01002
0.95000	 0.00186	 0.00881
1.00000	 -0.00084	 0.01083
1.05000	 -0.00133	 0.01305
1.10000	 0.00068	 0.00921
1.15000	 0.00008	 0.00503
1.20000	 -0.00188	 0.01181
1.25000	 -0.00166	 0.01250
1.30000	 0.00143	 0.00962
1.35000	 -0.00047	 0.01017
1.40000	 -0.00082	 0.00872
1.45000	 0.00073	 0.01398
1.50000	 0.00169	 0.00783
1.55000	 -0.00009	 0.00615
1.60000	 -0.00228	 0.01730
1.65000	 -0.00019	 0.01008
1.70000	 0.00029	 0.01210
1.75000	 -0.00033	 0.00979
1.80000	 -0.00191	 0.01123
1.85000	 -0.00138	 0.01175
1.90000	 0.00033	 0.01184
1.95000	 0.00091	 0.00644
2.00000	 -0.00154	 0.01525
2.05000	 -0.00164	 0.01291
2.10000	 0.00057	 0.01017
2.15000	 0.00118	 0.00714
2.20000	 -0.00082	 0.00742
2.25000	 -0.00199	 0.00927
2.30000	 0.00033	 0.01121
2.35000	 0.00153	 0.00740
2.40000	 -0.00144	 0.01239
2.45000	 -0.00138	 0.01340
2.50000	 0.00116	 0.00898
2.55000	 0.00009	 0.00910
2.60000	 -0.00026	 0.00820
2.65000	 0.00046	 0.01271
2.70000	 0.00226	 0.01135
2.75000	 0.00011	 0.00806
2.80000	 -0.00240	 0.01605
2.85000	 -0.00084	 0.00942
2.90000	 0.00155	 0.01224
2.95000	 0.00070	 0.00916
3.00000	 -0.00107	 0.01334
3.05000	 -0.00074	 0.01161
3.10000	 0.00108	 0.01222
3.15000	 0.00132	 0.00561
3.20000	 -0.00223	 0.01366
3.25000	 -0.00172	 0.01097
3.30000	 0.00051	 0.01175
3.35000	 0.00099	 0.00976
3.40000	 -0.00050	 0.01204
3.45000	 -0.00087	 0.01288
3.50000	 0.00046	 0.01346
3.55000	 0.00186	 0.00789
3.60000	 -0.00012	 0.01132
3.65000	 -0.00137	 0.01427
3.70000	 0.00177	 0.00930
3.75000	 -0.00177	 0.00855
3.80000	 -0.00209	 0.01121
3.85000	 -0.00121	 0.01181
3.90000	 0.00115	 0.01086
3.95000	 0.00020	 0.00731
4.00000	 -0.00257	 0.01349
4.05000	 -0.00101	 0.01132
4.10000	 0.00076	 0.01011
4.15000	 0.00046	 0.00685
4.20000	 -0.00174	 0.01106
4.25000	 -0.00085	 0.01069
4.30000	 0.00127	 0.01242
4.35000	 0.00093	 0.00826
4.40000	 -0.00082	 0.01605
4.45000	 -0.00118	 0.01193
4.50000	 -0.00014	 0.01072
4.55000	 0.00084	 0.00766
4.60000	 -0.00095	 0.01230
4.65000	 -0.00087	 0.01051
4.70000	 -0.00000	 0.00994
4.75000	 0.00006	 0.00670
4.80000	 -0.00133	 0.00936
4.85000	 -0.00340	 0.01337
4.90000	 0.00130	 0.01037
4.95000	 -0.00043	 0.00777
5.00000	 0.00064	 0.00884
5.05000	 0.00077	 0.01224
5.10000	 0.00166	 0.01268
5.15000	 0.00051	 0.00890
5.20000	 -0.00057	 0.01351
5.25000	 0.00079	 0.01022
5.30000	 0.00245	 0.00867
5.35000	 0.00026	 0.00835
5.40000	 -0.00222	 0.01291
5.45000	 -0.00016	 0.00766
5.50000	 0.00135	 0.01259
5.55000	 0.00046	 0.00789
5.60000	 -0.00143	 0.01369
5.65000	 -0.00073	 0.01351
5.70000	 0.00161	 0.01233
5.75000	 0.00178	 0.00841
5.80000	 0.00060	 0.01545
5.85000	 -0.00098	 0.01077
5.90000	 0.00050	 0.00953
5.95000	 0.00105	 0.00898
6.00000	 -0.00064	 0.00919
6.05000	 -0.00087	 0.01196
6.10000	 0.00113	 0.00953
6.15000	 -0.00115	 0.00633
6.20000	 -0.00194	 0.01031
6.25000	 -0.00098	 0.01250
6.30000	 0.00059	 0.00999
6.35000	 -0.00214	 0.00855
6.40000	 -0.00292	 0.01227
6.45000	 -0.00042	 0.01034
6.50000	 0.00017	 0.00829
6.55000	 0.00050	 0.00841
6.60000	 -0.00160	 0.01453
6.65000	 -0.00037	 0.00829
6.70000	 0.00065	 0.00999
6.75000	 -0.00057	 0.00471
6.80000	 -0.00169	 0.01149
6.85000	 -0.00126	 0.01305
6.90000	 0.00115	 0.01276
