
Automatic Data Collection:
Thu Feb 21 16:01:46 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00141	 0.28636
0.05000	 -0.00008	 0.32469
0.10000	 -0.01113	 0.32134
0.15000	 -0.02622	 0.33075
0.20000	 0.00679	 0.27756
0.25000	 0.00333	 0.24748
0.30000	 -0.03129	 0.28093
0.35000	 0.02221	 0.37130
0.40000	 0.00194	 0.30218
0.45000	 0.00394	 0.28945
0.50000	 -0.00796	 0.26774
0.55000	 -0.02650	 0.31375
0.60000	 -0.02571	 0.31921
0.65000	 -0.00672	 0.26875
0.70000	 0.01177	 0.23622
0.75000	 -0.00718	 0.30273
0.80000	 -0.00547	 0.34862
0.85000	 -0.01467	 0.25201
0.90000	 -0.00540	 0.28867
0.95000	 -0.00045	 0.30151
1.00000	 -0.01541	 0.26693
1.05000	 -0.00825	 0.30518
1.10000	 -0.01999	 0.29972
1.15000	 -0.00968	 0.23738
1.20000	 -0.01354	 0.26356
1.25000	 -0.03064	 0.31698
1.30000	 -0.01351	 0.29427
1.35000	 0.00847	 0.27398
1.40000	 -0.00320	 0.25198
1.45000	 0.00924	 0.31612
1.50000	 0.00405	 0.34943
1.55000	 0.01191	 0.29588
1.60000	 -0.03105	 0.32579
1.65000	 -0.01354	 0.26220
1.70000	 0.00901	 0.23184
1.75000	 0.00406	 0.24814
1.80000	 0.02124	 0.23086
1.85000	 0.00354	 0.28160
1.90000	 0.00544	 0.31153
1.95000	 -0.00797	 0.24078
2.00000	 -0.01627	 0.22070
2.05000	 -0.00603	 0.27886
2.10000	 -0.01518	 0.30945
2.15000	 0.00955	 0.28102
2.20000	 0.01047	 0.27265
2.25000	 0.03746	 0.29805
2.30000	 0.02295	 0.29987
2.35000	 0.01701	 0.31554
2.40000	 -0.00721	 0.31046
2.45000	 -0.01481	 0.26517
2.50000	 0.00754	 0.28890
2.55000	 0.01389	 0.30827
2.60000	 -0.02241	 0.24370
2.65000	 -0.00695	 0.31684
2.70000	 -0.00208	 0.31687
2.75000	 -0.00918	 0.29577
2.80000	 -0.00977	 0.30775
2.85000	 0.01749	 0.31583
2.90000	 0.00343	 0.27868
2.95000	 -0.03982	 0.28269
