
Automatic Data Collection:
Thu Feb 21 15:59:07 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00744	 0.05349
0.05000	 -0.00341	 0.03282
0.10000	 0.00060	 0.02125
0.15000	 -0.00172	 0.03920
0.20000	 0.00012	 0.05208
0.25000	 0.00349	 0.05571
0.30000	 -0.00658	 0.05049
0.35000	 -0.00732	 0.04925
0.40000	 -0.00195	 0.04348
0.45000	 0.00166	 0.03112
0.50000	 0.00006	 0.03617
0.55000	 -0.00685	 0.05254
0.60000	 -0.00304	 0.05141
0.65000	 0.00228	 0.04723
0.70000	 -0.00375	 0.04151
0.75000	 -0.00589	 0.04524
0.80000	 -0.00127	 0.04249
0.85000	 0.00654	 0.03294
0.90000	 0.00167	 0.03300
0.95000	 -0.00416	 0.04665
1.00000	 -0.00177	 0.04734
1.05000	 0.00360	 0.03949
1.10000	 0.00202	 0.03877
1.15000	 -0.00685	 0.04261
1.20000	 -0.00630	 0.04232
1.25000	 0.00141	 0.03329
1.30000	 0.00183	 0.03265
1.35000	 -0.00419	 0.04411
1.40000	 -0.00687	 0.04630
1.45000	 -0.00102	 0.04065
1.50000	 -0.00856	 0.03450
1.55000	 -0.00844	 0.04145
1.60000	 0.00126	 0.04137
1.65000	 0.00220	 0.03779
1.70000	 -0.00003	 0.04339
1.75000	 -0.00191	 0.05216
1.80000	 0.00053	 0.04665
1.85000	 0.00391	 0.03401
1.90000	 -0.00056	 0.03952
1.95000	 -0.00631	 0.05248
2.00000	 -0.00104	 0.04948
2.05000	 0.00465	 0.03822
2.10000	 -0.00074	 0.03718
2.15000	 -0.00754	 0.04812
2.20000	 -0.00414	 0.04754
2.25000	 0.00248	 0.03525
2.30000	 0.00256	 0.03825
2.35000	 -0.00611	 0.05032
2.40000	 -0.00608	 0.04902
2.45000	 0.00174	 0.04016
2.50000	 0.00147	 0.03080
2.55000	 -0.00244	 0.04391
2.60000	 -0.00124	 0.04841
2.65000	 0.00513	 0.03903
2.70000	 -0.00485	 0.03334
2.75000	 -0.00651	 0.04301
2.80000	 -0.00012	 0.05121
2.85000	 0.00189	 0.04368
2.90000	 -0.00324	 0.03187
2.95000	 -0.00335	 0.04221
3.00000	 -0.00078	 0.04154
3.05000	 0.00572	 0.03470
3.10000	 0.00198	 0.03923
3.15000	 -0.00315	 0.04948
3.20000	 -0.00115	 0.04942
3.25000	 0.00459	 0.03779
3.30000	 0.00064	 0.03528
3.35000	 -0.00388	 0.04472
3.40000	 -0.00098	 0.04544
3.45000	 0.00347	 0.03484
3.50000	 -0.00106	 0.03158
3.55000	 -0.00723	 0.04177
3.60000	 -0.00461	 0.04864
3.65000	 0.00090	 0.04763
3.70000	 -0.00326	 0.03900
3.75000	 -0.00957	 0.04232
3.80000	 -0.00822	 0.04287
3.85000	 -0.00098	 0.03606
3.90000	 -0.00641	 0.02959
3.95000	 -0.00951	 0.03750
4.00000	 -0.00397	 0.04590
4.05000	 0.00130	 0.04524
4.10000	 -0.00090	 0.04388
4.15000	 -0.00377	 0.04844
4.20000	 0.00088	 0.04884
4.25000	 0.00645	 0.03430
4.30000	 0.00009	 0.03744
4.35000	 -0.00578	 0.04036
4.40000	 -0.00282	 0.04079
4.45000	 0.00411	 0.03427
4.50000	 -0.00003	 0.04114
4.55000	 -0.00805	 0.05251
4.60000	 -0.00400	 0.04723
4.65000	 -0.00057	 0.03372
4.70000	 -0.00299	 0.03086
4.75000	 -0.00481	 0.04449
4.80000	 -0.00392	 0.04570
4.85000	 0.00442	 0.03785
4.90000	 0.00467	 0.03689
4.95000	 -0.00036	 0.05231
5.00000	 -0.00431	 0.05262
5.05000	 0.00391	 0.03961
5.10000	 -0.00016	 0.02656
5.15000	 -0.00368	 0.04076
5.20000	 -0.00009	 0.05063
5.25000	 0.00330	 0.04881
5.30000	 -0.00211	 0.04746
5.35000	 -0.00971	 0.05000
5.40000	 -0.00042	 0.04128
5.45000	 0.00521	 0.02754
5.50000	 0.00009	 0.03334
5.55000	 -0.00409	 0.04714
5.60000	 -0.00450	 0.04945
5.65000	 0.00057	 0.04044
5.70000	 0.00468	 0.03840
5.75000	 -0.00095	 0.04954
5.80000	 0.00115	 0.05046
5.85000	 0.00439	 0.03759
5.90000	 0.00003	 0.03031
5.95000	 -0.00569	 0.04506
6.00000	 -0.00298	 0.05540
6.05000	 0.00338	 0.04304
6.10000	 0.00293	 0.03776
6.15000	 -0.00183	 0.04584
6.20000	 -0.00301	 0.04861
6.25000	 0.00250	 0.03978
6.30000	 -0.00534	 0.02942
6.35000	 -0.00789	 0.03153
6.40000	 -0.00154	 0.04743
6.45000	 0.00093	 0.04757
6.50000	 0.00133	 0.04076
6.55000	 -0.00402	 0.04705
6.60000	 -0.00141	 0.04552
6.65000	 0.00301	 0.03687
6.70000	 -0.00351	 0.03461
6.75000	 -0.00853	 0.04463
6.80000	 -0.00427	 0.04431
6.85000	 0.00423	 0.03539
6.90000	 0.00409	 0.03597
6.95000	 0.00012	 0.04962
7.00000	 0.00108	 0.05242
7.05000	 0.00524	 0.04039
7.10000	 0.00293	 0.03401
7.15000	 -0.00288	 0.04056
7.20000	 -0.00150	 0.04518
7.25000	 0.00288	 0.04070
7.30000	 0.00195	 0.03923
7.35000	 0.00015	 0.04593
7.40000	 -0.00383	 0.04942
7.45000	 0.00192	 0.04524
7.50000	 -0.00546	 0.03493
7.55000	 -0.00847	 0.04760
7.60000	 -0.00160	 0.04469
7.65000	 0.00392	 0.04209
7.70000	 -0.00181	 0.04434
7.75000	 -0.00228	 0.05196
7.80000	 -0.00337	 0.04584
7.85000	 -0.00034	 0.03753
7.90000	 -0.00025	 0.03698
7.95000	 -0.00779	 0.04552
8.00000	 -0.00504	 0.04209
8.05000	 -0.00085	 0.03860
8.10000	 -0.00133	 0.03510
8.15000	 -0.00670	 0.04954
8.20000	 -0.00462	 0.04642
8.25000	 -0.00138	 0.03467
8.30000	 0.00020	 0.03274
8.35000	 -0.00351	 0.04189
8.40000	 -0.00414	 0.04408
8.45000	 -0.00244	 0.03736
8.50000	 -0.00154	 0.02971
8.55000	 -0.00427	 0.04119
8.60000	 -0.00563	 0.05058
8.65000	 -0.00031	 0.04327
8.70000	 -0.00338	 0.03181
8.75000	 -0.00583	 0.04350
8.80000	 0.00015	 0.04538
8.85000	 0.00346	 0.04541
8.90000	 0.00001	 0.03508
8.95000	 -0.00459	 0.04861
9.00000	 -0.00219	 0.04532
9.05000	 0.00628	 0.03834
9.10000	 0.00304	 0.03542
9.15000	 -0.00205	 0.04619
9.20000	 -0.00174	 0.05003
9.25000	 0.00253	 0.04322
9.30000	 0.00315	 0.03225
9.35000	 -0.00082	 0.04434
9.40000	 -0.00126	 0.04928
9.45000	 0.00386	 0.03969
9.50000	 0.00453	 0.03213
9.55000	 -0.00276	 0.03906
9.60000	 -0.00383	 0.04815
9.65000	 0.00388	 0.04183
9.70000	 0.00367	 0.03496
9.75000	 -0.00247	 0.04024
9.80000	 -0.00211	 0.05375
9.85000	 -0.00200	 0.04506
9.90000	 -0.00140	 0.03366
9.95000	 -0.00949	 0.04163
