Time,Integral 1200,Integral 7400
1547055881.037627,4201.000000,4811.000000
1547055881.037415,4522.000000,2898.000000
1547055881.037445,3628.000000,34630.000000
1547055881.037488,8610.000000,13660.000000
1547055881.037555,3636.000000,10904.000000
1547055881.037584,7081.000000,4356.000000
1547055881.037627,6076.000000,11957.000000
1547055881.037711,4010.000000,5572.000000
1547055881.037747,6815.000000,20387.000000
1547055881.037951,7828.000000,28826.000000
1547055881.038060,11915.000000,20285.000000
1547055881.038392,6684.000000,19903.000000
1547055881.038777,1070.000000,6282.000000
1547055881.038880,11198.000000,19806.000000
1547055881.038914,8839.000000,21357.000000
1547055881.038974,14492.000000,31457.000000
1547055881.039291,12363.000000,20238.000000
1547055881.039374,12888.000000,22446.000000
1547055881.039411,8771.000000,13624.000000
1547055881.039434,4737.000000,6345.000000
1547055881.039493,4819.000000,135.000000
1547055881.039576,-3178.000000,-10590.000000
1547055881.039740,9366.000000,14060.000000
1547055881.039881,1851.000000,17198.000000
1547055881.040040,5643.000000,9294.000000
1547055881.040072,7847.000000,11976.000000
1547055881.040362,6960.000000,11332.000000
1547055881.040506,7151.000000,2371.000000
1547055881.040589,691.000000,-2992.000000
1547055881.041091,6183.000000,10747.000000
1547055881.041236,14014.000000,24715.000000
1547055881.041406,8144.000000,13617.000000
1547055881.041451,7209.000000,22858.000000
1547055881.041676,7874.000000,28287.000000
1547055881.041823,7677.000000,12326.000000
1547055881.042202,7293.000000,8334.000000
1547055881.042271,9146.000000,13668.000000
1547055881.042855,1892.000000,27866.000000
1547055881.043102,7119.000000,11930.000000
1547055881.043278,7017.000000,9543.000000
1547055881.043473,8754.000000,17772.000000
1547055881.043535,4810.000000,851.000000
1547055881.044231,9791.000000,18447.000000
1547055881.044500,7751.000000,9939.000000
1547055881.044530,2339.000000,1756.000000
1547055881.044726,2475.000000,9244.000000
1547055881.044826,13255.000000,22675.000000
1547055881.045024,3703.000000,7701.000000
1547055881.045097,15971.000000,27463.000000
1547055881.045133,4620.000000,18762.000000
1547055881.045396,9609.000000,27134.000000
1547055881.045438,4915.000000,1934.000000
1547055881.045761,7023.000000,11224.000000
1547055881.045831,10818.000000,17961.000000
1547055881.046060,6042.000000,9166.000000
1547055881.046703,8211.000000,12661.000000
1547055881.046726,6503.000000,8833.000000
1547055881.046765,11373.000000,18716.000000
1547055881.046808,5955.000000,8509.000000
1547055881.046847,12768.000000,21150.000000
1547055881.046875,5711.000000,4326.000000
1547055881.047315,7647.000000,12119.000000
1547055881.047843,5080.000000,4107.000000
1547055881.048307,9141.000000,17625.000000
1547055881.048348,-578.000000,-2551.000000
1547055881.048759,8753.000000,12908.000000
1547055881.048898,6721.000000,9870.000000
1547055881.049145,-4735.000000,-3360.000000
1547055881.049275,8678.000000,17824.000000
1547055881.049369,9044.000000,15046.000000
1547055881.049904,14533.000000,24254.000000
1547055881.050078,8428.000000,14041.000000
1547055881.050299,5846.000000,10014.000000
