
Automatic Data Collection:
Thu Feb 21 16:53:07 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00349	 0.05225
0.05000	 0.00456	 0.03903
0.10000	 0.00281	 0.05026
0.15000	 -0.00048	 0.05860
0.20000	 0.00319	 0.06420
0.25000	 0.00378	 0.04567
0.30000	 -0.00341	 0.05418
0.35000	 -0.00627	 0.05690
0.40000	 -0.00048	 0.05851
0.45000	 0.00504	 0.03990
0.50000	 -0.00047	 0.05222
0.55000	 -0.00262	 0.05594
0.60000	 0.00299	 0.06125
0.65000	 0.00251	 0.04171
0.70000	 -0.00330	 0.05271
0.75000	 0.00023	 0.06212
0.80000	 0.00536	 0.04757
0.85000	 0.00298	 0.04867
0.90000	 0.00001	 0.05557
0.95000	 0.00053	 0.05967
1.00000	 0.00612	 0.05182
1.05000	 0.00484	 0.05153
1.10000	 0.00054	 0.05897
1.15000	 0.00043	 0.06180
1.20000	 0.00296	 0.04763
1.25000	 0.00262	 0.04971
1.30000	 -0.00092	 0.05773
1.35000	 -0.00129	 0.05589
1.40000	 0.00495	 0.05034
1.45000	 0.00518	 0.05078
1.50000	 0.00003	 0.05309
1.55000	 -0.00206	 0.05912
1.60000	 0.00434	 0.05563
1.65000	 0.00572	 0.04685
1.70000	 0.00025	 0.05626
1.75000	 0.00029	 0.05516
1.80000	 0.00067	 0.05006
1.85000	 -0.00062	 0.04910
1.90000	 -0.00262	 0.05886
1.95000	 0.00318	 0.05730
2.00000	 0.00586	 0.04408
2.05000	 0.00226	 0.05401
2.10000	 -0.00137	 0.05822
2.15000	 0.00130	 0.05340
2.20000	 0.00133	 0.04010
2.25000	 -0.00282	 0.06022
2.30000	 -0.00279	 0.05589
2.35000	 0.00188	 0.06042
2.40000	 0.00732	 0.04576
2.45000	 0.00333	 0.05831
2.50000	 0.00116	 0.05785
2.55000	 0.00385	 0.05805
2.60000	 0.00454	 0.03877
2.65000	 0.00077	 0.05156
2.70000	 -0.00343	 0.05485
2.75000	 -0.00026	 0.05675
2.80000	 0.00668	 0.04509
2.85000	 0.00383	 0.05055
2.90000	 -0.00090	 0.05710
2.95000	 0.00191	 0.06013
