
Automatic Data Collection:
Thu Feb 21 16:54:43 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00382	 0.17044
0.05000	 -0.00268	 0.15780
0.10000	 0.00696	 0.18398
0.15000	 0.00327	 0.21094
0.20000	 0.00771	 0.20560
0.25000	 0.00439	 0.19807
0.30000	 0.00408	 0.16513
0.35000	 0.01301	 0.19968
0.40000	 -0.00763	 0.18104
0.45000	 0.00574	 0.20554
0.50000	 -0.00262	 0.18014
0.55000	 -0.01025	 0.19558
0.60000	 -0.00192	 0.18491
0.65000	 0.01377	 0.18649
0.70000	 0.00231	 0.15971
0.75000	 0.00347	 0.20520
0.80000	 0.00259	 0.20817
0.85000	 0.01030	 0.22202
0.90000	 0.00732	 0.18895
0.95000	 -0.00420	 0.18508
1.00000	 0.00713	 0.18854
1.05000	 0.01436	 0.17688
1.10000	 0.00541	 0.22064
1.15000	 -0.00411	 0.21134
1.20000	 0.00816	 0.18958
1.25000	 0.00127	 0.19659
1.30000	 -0.00186	 0.19403
1.35000	 0.00566	 0.21963
1.40000	 -0.00571	 0.18557
1.45000	 -0.01283	 0.16150
1.50000	 -0.01966	 0.16441
1.55000	 -0.00862	 0.20289
1.60000	 0.00341	 0.18069
1.65000	 0.01544	 0.17544
1.70000	 0.00478	 0.17896
1.75000	 0.00309	 0.22098
1.80000	 0.00757	 0.21132
1.85000	 0.00529	 0.19313
1.90000	 -0.00026	 0.15979
1.95000	 0.00267	 0.18854
2.00000	 -0.00326	 0.19354
2.05000	 -0.00572	 0.19882
2.10000	 0.00029	 0.19241
2.15000	 -0.00168	 0.22298
2.20000	 0.01351	 0.20335
2.25000	 0.00577	 0.16003
2.30000	 0.00260	 0.17125
2.35000	 -0.00205	 0.17134
2.40000	 0.00270	 0.16606
2.45000	 0.00031	 0.19616
2.50000	 -0.00428	 0.23853
2.55000	 0.00152	 0.21328
2.60000	 0.00921	 0.16222
2.65000	 0.01506	 0.14802
2.70000	 0.00868	 0.16701
2.75000	 0.01071	 0.20078
2.80000	 0.00733	 0.20603
2.85000	 0.00881	 0.20687
2.90000	 0.00792	 0.18355
2.95000	 0.00795	 0.19408
