
Automatic Data Collection:
Thu Feb 21 16:53:52 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00699	 0.09032
0.05000	 0.00558	 0.08752
0.10000	 0.01110	 0.08484
0.15000	 0.00639	 0.09375
0.20000	 0.00290	 0.09705
0.25000	 0.00513	 0.09808
0.30000	 0.00509	 0.08498
0.35000	 0.00341	 0.08403
0.40000	 0.00346	 0.09869
0.45000	 0.00868	 0.09332
0.50000	 0.00578	 0.08256
0.55000	 0.00226	 0.08590
0.60000	 0.00291	 0.09901
0.65000	 0.01155	 0.08948
0.70000	 0.01096	 0.08028
0.75000	 0.00070	 0.10247
0.80000	 0.00425	 0.10039
0.85000	 0.00803	 0.08732
0.90000	 0.00054	 0.07805
0.95000	 -0.00078	 0.09211
1.00000	 -0.00526	 0.09517
1.05000	 0.00549	 0.09162
1.10000	 0.00338	 0.07707
1.15000	 0.00188	 0.09087
1.20000	 0.00138	 0.09627
1.25000	 0.00958	 0.08668
1.30000	 0.00750	 0.08224
1.35000	 0.00257	 0.09664
1.40000	 0.00070	 0.09771
1.45000	 0.00454	 0.09806
1.50000	 0.00157	 0.07546
1.55000	 -0.00129	 0.08645
1.60000	 0.00772	 0.09465
1.65000	 0.00571	 0.09375
1.70000	 -0.00030	 0.08435
1.75000	 -0.00121	 0.09251
1.80000	 0.00343	 0.09964
1.85000	 0.00651	 0.09768
1.90000	 -0.00583	 0.08279
1.95000	 -0.01120	 0.09719
2.00000	 -0.00186	 0.09029
2.05000	 0.01048	 0.07814
2.10000	 0.00588	 0.08065
2.15000	 0.00067	 0.10550
2.20000	 0.00022	 0.10490
2.25000	 -0.00130	 0.08481
2.30000	 -0.00366	 0.07664
2.35000	 -0.00059	 0.10438
2.40000	 -0.00256	 0.09875
2.45000	 0.00161	 0.08406
2.50000	 -0.00250	 0.07996
2.55000	 -0.00929	 0.09101
2.60000	 -0.00957	 0.10117
2.65000	 0.00031	 0.09725
2.70000	 -0.00195	 0.08080
2.75000	 0.00310	 0.10487
2.80000	 0.00236	 0.10264
2.85000	 0.01030	 0.08564
2.90000	 0.01095	 0.07658
2.95000	 0.01082	 0.09479
3.00000	 0.01140	 0.10469
3.05000	 0.01275	 0.10152
3.10000	 0.00671	 0.10184
3.15000	 -0.00195	 0.10345
3.20000	 0.00471	 0.08948
3.25000	 0.00566	 0.07445
3.30000	 0.00236	 0.08697
3.35000	 0.00037	 0.09122
3.40000	 0.00637	 0.10475
3.45000	 0.00695	 0.09070
3.50000	 0.00442	 0.10036
3.55000	 0.00087	 0.09681
3.60000	 0.00881	 0.08853
3.65000	 0.00978	 0.07242
3.70000	 0.01228	 0.09211
3.75000	 0.00416	 0.10213
3.80000	 0.00549	 0.10285
3.85000	 0.00623	 0.08183
3.90000	 -0.00154	 0.07990
3.95000	 -0.00040	 0.09647
4.00000	 0.00202	 0.09150
4.05000	 0.00242	 0.08250
4.10000	 -0.00059	 0.08498
4.15000	 0.00177	 0.09947
4.20000	 0.00764	 0.09387
4.25000	 0.00890	 0.08388
4.30000	 -0.00320	 0.09924
4.35000	 -0.00687	 0.09834
4.40000	 0.00067	 0.09445
4.45000	 -0.00079	 0.08550
4.50000	 0.00081	 0.09644
4.55000	 0.00067	 0.09139
4.60000	 0.00575	 0.08801
4.65000	 0.00195	 0.07502
4.70000	 -0.00689	 0.09641
4.75000	 0.00250	 0.09329
4.80000	 0.00730	 0.08715
4.85000	 0.00713	 0.08521
4.90000	 0.00205	 0.10201
4.95000	 -0.00307	 0.09629
5.00000	 0.00561	 0.08893
5.05000	 0.00617	 0.07719
5.10000	 -0.00200	 0.09811
5.15000	 0.00143	 0.09904
5.20000	 0.00496	 0.09015
5.25000	 0.00015	 0.07762
5.30000	 -0.00389	 0.09808
5.35000	 -0.00022	 0.09933
5.40000	 -0.00085	 0.09540
5.45000	 -0.00470	 0.08091
5.50000	 0.00053	 0.09491
5.55000	 0.00378	 0.09269
5.60000	 0.00809	 0.07941
5.65000	 0.00225	 0.08608
5.70000	 -0.00216	 0.09459
5.75000	 0.00149	 0.10285
5.80000	 0.00723	 0.09350
5.85000	 -0.00036	 0.09578
5.90000	 0.00361	 0.11208
5.95000	 0.00254	 0.10282
6.00000	 0.00966	 0.08700
6.05000	 0.00681	 0.08541
6.10000	 -0.00078	 0.09390
6.15000	 0.00284	 0.10201
6.20000	 0.00895	 0.09806
6.25000	 0.00155	 0.08813
6.30000	 -0.00228	 0.10816
6.35000	 0.00778	 0.09436
6.40000	 0.00554	 0.08056
6.45000	 -0.00022	 0.08157
6.50000	 -0.00392	 0.09794
6.55000	 -0.00149	 0.09886
6.60000	 -0.00095	 0.08775
6.65000	 0.00005	 0.07834
6.70000	 -0.00259	 0.09479
6.75000	 0.00538	 0.08406
6.80000	 0.00881	 0.07785
6.85000	 0.00626	 0.09511
6.90000	 0.00464	 0.10267
6.95000	 0.00757	 0.10415
7.00000	 0.00839	 0.08230
7.05000	 0.00169	 0.09344
7.10000	 0.00388	 0.09609
7.15000	 0.00834	 0.08790
7.20000	 0.01346	 0.08230
7.25000	 0.00966	 0.10207
7.30000	 0.00467	 0.10279
7.35000	 0.00535	 0.10842
7.40000	 0.01006	 0.08348
7.45000	 0.00203	 0.09479
7.50000	 0.00183	 0.09647
7.55000	 0.00803	 0.08969
7.60000	 0.00161	 0.08357
7.65000	 -0.00230	 0.08870
7.70000	 -0.00061	 0.09540
7.75000	 0.00248	 0.10250
7.80000	 0.00079	 0.08487
7.85000	 -0.00848	 0.08608
7.90000	 -0.00129	 0.09797
7.95000	 0.01211	 0.08948
8.00000	 0.00659	 0.09303
8.05000	 -0.00011	 0.09996
8.10000	 -0.00481	 0.11361
8.15000	 0.00268	 0.09171
8.20000	 -0.00099	 0.07964
8.25000	 -0.00295	 0.08784
8.30000	 -0.00074	 0.08155
8.35000	 0.00727	 0.08155
8.40000	 0.00532	 0.08879
8.45000	 0.00039	 0.11119
8.50000	 -0.00279	 0.11110
8.55000	 0.00312	 0.09321
8.60000	 0.00606	 0.08149
8.65000	 0.00192	 0.09494
8.70000	 0.00656	 0.09139
8.75000	 0.00389	 0.09889
8.80000	 -0.00537	 0.08876
8.85000	 -0.00261	 0.10389
8.90000	 0.00817	 0.10273
8.95000	 0.00505	 0.08550
9.00000	 0.00572	 0.06550
9.05000	 0.00136	 0.09759
9.10000	 0.00344	 0.10452
9.15000	 0.00912	 0.08847
