Time,Integral 1200,Integral 7400
1547143778.998598,16499.000000,21053.000000
1547143778.996387,21077.000000,24077.000000
1547143778.997189,20481.000000,27401.000000
1547143778.997464,15448.000000,17755.000000
1547143778.997508,20366.000000,27694.000000
1547143778.998055,17864.000000,24277.000000
1547143778.998598,24320.000000,31619.000000
1547143778.999314,17719.000000,20702.000000
1547143778.999372,21109.000000,27408.000000
1547143779.000365,19910.000000,27605.000000
1547143779.000767,9919.000000,16774.000000
1547143779.001550,19405.000000,24575.000000
1547143779.002004,13383.000000,17034.000000
1547143779.002063,20334.000000,24421.000000
1547143779.002107,20371.000000,26272.000000
1547143779.002554,19370.000000,24054.000000
1547143779.002707,21270.000000,26726.000000
1547143779.003244,18183.000000,22892.000000
1547143779.004013,19988.000000,23500.000000
1547143779.004107,21989.000000,28992.000000
1547143779.004168,16222.000000,19029.000000
1547143779.004209,16556.000000,20777.000000
1547143779.004566,19906.000000,25022.000000
1547143779.005271,16777.000000,19711.000000
1547143779.006035,20229.000000,24689.000000
1547143779.007659,21433.000000,28225.000000
1547143779.007962,32921.000000,43099.000000
1547143779.008042,17504.000000,23016.000000
1547143779.008487,18427.000000,21804.000000
1547143779.009041,18626.000000,22428.000000
1547143779.009162,19485.000000,24264.000000
1547143779.010365,16067.000000,19190.000000
1547143779.010498,19048.000000,23530.000000
1547143779.011377,18674.000000,21686.000000
1547143779.011451,17944.000000,21638.000000
1547143779.012031,14290.000000,18662.000000
1547143779.012302,23526.000000,31086.000000
1547143779.012426,23857.000000,30142.000000
1547143779.012729,18104.000000,22743.000000
1547143779.013159,23277.000000,31795.000000
1547143779.013875,21646.000000,28681.000000
1547143779.015152,15455.000000,18865.000000
1547143779.015771,17107.000000,21773.000000
1547143779.016820,21931.000000,30342.000000
1547143779.018034,9302.000000,15823.000000
1547143779.018648,10102.000000,11832.000000
1547143779.019074,22177.000000,28456.000000
1547143779.019136,17227.000000,20728.000000
1547143779.019335,15390.000000,16589.000000
1547143779.020277,23598.000000,29160.000000
1547143779.021314,22204.000000,28414.000000
1547143779.021406,21378.000000,28614.000000
1547143779.022839,23008.000000,29770.000000
1547143779.022931,22489.000000,30113.000000
1547143779.022967,21476.000000,27138.000000
1547143779.023343,21856.000000,29008.000000
1547143779.023885,22446.000000,29320.000000
1547143779.024694,18770.000000,25366.000000
1547143779.025155,20098.000000,24004.000000
1547143779.025336,19779.000000,25966.000000
1547143779.025406,14822.000000,20107.000000
1547143779.025451,16326.000000,20480.000000
1547143779.026062,21541.000000,28248.000000
1547143779.026949,20110.000000,25690.000000
1547143779.027151,19978.000000,26331.000000
1547143779.027363,22213.000000,28542.000000
1547143779.027503,17013.000000,23017.000000
1547143779.027823,19360.000000,24837.000000
1547143779.027868,17070.000000,21345.000000
1547143779.028056,22627.000000,30218.000000
1547143779.028103,22771.000000,29643.000000
1547143779.028158,10282.000000,12091.000000
1547143779.032770,22840.000000,30148.000000
1547143779.032842,24579.000000,32768.000000
1547143779.033917,18399.000000,22206.000000
1547143779.034206,17938.000000,23106.000000
1547143779.034759,22148.000000,29417.000000
1547143779.034820,22455.000000,30494.000000
1547143779.035862,16912.000000,21541.000000
1547143779.035943,23552.000000,31102.000000
1547143779.036547,20719.000000,25392.000000
1547143779.038965,19129.000000,23655.000000
1547143779.040123,20873.000000,28663.000000
1547143779.040206,19099.000000,24419.000000
1547143779.041079,20099.000000,24135.000000
1547143779.041442,19292.000000,23272.000000
1547143779.041603,20879.000000,25688.000000
1547143779.041787,18977.000000,25419.000000
1547143779.041870,19075.000000,23705.000000
1547143779.041972,20971.000000,25839.000000
1547143779.042087,20819.000000,25733.000000
1547143779.042799,20600.000000,25928.000000
1547143779.042907,21920.000000,28171.000000
1547143779.045091,18965.000000,24105.000000
1547143779.046470,13629.000000,15293.000000
1547143779.046599,20595.000000,26001.000000
1547143779.046788,9511.000000,11577.000000
1547143779.046824,17477.000000,21184.000000
1547143779.046881,19777.000000,24511.000000
1547143779.047442,20936.000000,26168.000000
1547143779.048769,20800.000000,26423.000000
1547143779.049797,10795.000000,13331.000000
1547143779.050323,19265.000000,24241.000000
1547143779.050415,22261.000000,28121.000000
1547143779.051145,219464.000000,369415.000000
1547143779.051550,8652.000000,9062.000000
1547143779.051931,23854.000000,31824.000000
1547143779.051990,11606.000000,15007.000000
1547143779.052268,18824.000000,23185.000000
1547143779.052411,23685.000000,32256.000000
1547143779.053182,24753.000000,33411.000000
1547143779.053627,21238.000000,27907.000000
1547143779.053941,16971.000000,20157.000000
1547143779.054220,21825.000000,28920.000000
1547143779.054939,22062.000000,25976.000000
1547143779.055429,-110.000000,-1073.000000
1547143779.056779,-715.000000,-1249.000000
1547143779.058271,-1252.000000,-1543.000000
1547143779.060217,15545.000000,18966.000000
1547143779.060592,21144.000000,26163.000000
1547143779.060765,15011.000000,19149.000000
1547143779.060926,19372.000000,22376.000000
1547143779.061312,23786.000000,31208.000000
1547143779.061472,20666.000000,25828.000000
1547143779.062189,20572.000000,25941.000000
1547143779.063349,18717.000000,24594.000000
1547143779.063604,15111.000000,16669.000000
1547143779.064528,16859.000000,19685.000000
1547143779.064674,15436.000000,19831.000000
1547143779.064930,13589.000000,14980.000000
1547143779.065682,19124.000000,23134.000000
1547143779.066180,18706.000000,23097.000000
1547143779.066724,19565.000000,24678.000000
1547143779.067170,20715.000000,26808.000000
1547143779.067784,24607.000000,31608.000000
1547143779.070406,18155.000000,20986.000000
1547143779.070691,19824.000000,24315.000000
1547143779.071255,21743.000000,29191.000000
1547143779.074161,13349.000000,17082.000000
1547143779.074297,-1374.000000,-2809.000000
1547143779.074367,22302.000000,30280.000000
1547143779.075807,19635.000000,24159.000000
1547143779.075873,19970.000000,23648.000000
1547143779.076113,10781.000000,17534.000000
1547143779.076205,15406.000000,19428.000000
1547143779.076515,21854.000000,28514.000000
1547143779.077101,23286.000000,30518.000000
1547143779.077656,21989.000000,29107.000000
1547143779.077996,22922.000000,30495.000000
1547143779.078300,19811.000000,24885.000000
1547143779.079076,19077.000000,24345.000000
1547143779.080108,18557.000000,24271.000000
1547143779.080386,21072.000000,27445.000000
1547143779.081567,17273.000000,21113.000000
1547143779.081895,17309.000000,20651.000000
1547143779.084373,7479.000000,31130.000000
1547143779.084567,20049.000000,27229.000000
1547143779.084761,16174.000000,20339.000000
1547143779.085473,18003.000000,22579.000000
1547143779.085724,19875.000000,24845.000000
1547143779.086876,22979.000000,31273.000000
1547143779.087896,17754.000000,22443.000000
1547143779.088033,17805.000000,23125.000000
1547143779.088169,20315.000000,23010.000000
1547143779.088248,18877.000000,23777.000000
1547143779.088309,20143.000000,26575.000000
1547143779.088769,20093.000000,24406.000000
1547143779.090137,16451.000000,21557.000000
1547143779.090750,19550.000000,25071.000000
1547143779.091014,19882.000000,23576.000000
1547143779.091974,21284.000000,28525.000000
1547143779.092711,20140.000000,25589.000000
1547143779.094297,20831.000000,57893.000000
1547143779.094351,23000.000000,29716.000000
1547143779.094968,20516.000000,26877.000000
1547143779.095391,17017.000000,45295.000000
1547143779.095439,20766.000000,25373.000000
1547143779.095834,-4480.000000,-7082.000000
1547143779.096127,16793.000000,21006.000000
1547143779.096257,19308.000000,51288.000000
1547143779.097301,23435.000000,29845.000000
1547143779.097635,19784.000000,25611.000000
1547143779.098384,18147.000000,21598.000000
1547143779.099108,17160.000000,20970.000000
1547143779.099589,22676.000000,29042.000000
1547143779.099812,23637.000000,29907.000000
1547143779.101210,18262.000000,21702.000000
1547143779.101447,17387.000000,21786.000000
1547143779.101547,19921.000000,25915.000000
1547143779.102283,17099.000000,19641.000000
1547143779.103110,23016.000000,30372.000000
1547143779.104266,23415.000000,29383.000000
1547143779.104435,19292.000000,25257.000000
1547143779.105458,20949.000000,26433.000000
1547143779.105745,19677.000000,22690.000000
1547143779.105784,20877.000000,28297.000000
1547143779.106165,20120.000000,24628.000000
1547143779.107123,17047.000000,21347.000000
1547143779.107297,20679.000000,26929.000000
1547143779.107671,14892.000000,17226.000000
1547143779.108579,19490.000000,24853.000000
1547143779.109562,19847.000000,25464.000000
1547143779.110918,17943.000000,22890.000000
1547143779.111522,14293.000000,19579.000000
1547143779.112227,20248.000000,25583.000000
1547143779.112346,19733.000000,24574.000000
1547143779.113939,18354.000000,22254.000000
1547143779.114000,22658.000000,30254.000000
1547143779.114079,20234.000000,26489.000000
1547143779.115261,21447.000000,28199.000000
1547143779.115798,23700.000000,32218.000000
1547143779.115827,18998.000000,24447.000000
1547143779.116854,19477.000000,25450.000000
1547143779.116959,22174.000000,30581.000000
1547143779.117200,20463.000000,25322.000000
1547143779.117491,18126.000000,21906.000000
1547143779.118211,-1718.000000,-3028.000000
1547143779.119791,18508.000000,24343.000000
1547143779.120038,19878.000000,23251.000000
1547143779.120314,21747.000000,28883.000000
1547143779.120635,24826.000000,32615.000000
1547143779.120817,-3081.000000,-5112.000000
1547143779.121556,21473.000000,28008.000000
1547143779.121861,19905.000000,26281.000000
1547143779.122367,21045.000000,27731.000000
1547143779.122592,18495.000000,23997.000000
1547143779.122918,21444.000000,26720.000000
1547143779.124019,38180.000000,53204.000000
1547143779.124188,23601.000000,29047.000000
1547143779.124395,20511.000000,26407.000000
1547143779.125066,18457.000000,22761.000000
1547143779.125790,20311.000000,26533.000000
1547143779.127349,15465.000000,19813.000000
1547143779.129509,19687.000000,25472.000000
1547143779.130332,16602.000000,21953.000000
1547143779.131803,22981.000000,31819.000000
1547143779.131826,21111.000000,26542.000000
1547143779.132364,21487.000000,26274.000000
1547143779.132868,23556.000000,31403.000000
1547143779.133322,19909.000000,24225.000000
1547143779.133360,16037.000000,18582.000000
1547143779.134044,21992.000000,27229.000000
1547143779.134075,16785.000000,19933.000000
1547143779.135214,20104.000000,26007.000000
1547143779.135356,11679.000000,11928.000000
1547143779.136365,20176.000000,25278.000000
1547143779.137571,21730.000000,26625.000000
1547143779.137918,18199.000000,22066.000000
1547143779.139122,18763.000000,22888.000000
1547143779.139367,17756.000000,21924.000000
1547143779.140151,18055.000000,21833.000000
1547143779.141683,19210.000000,23910.000000
1547143779.143175,4282.000000,6143.000000
1547143779.143324,17419.000000,21720.000000
1547143779.144227,16315.000000,19575.000000
1547143779.145175,18309.000000,22790.000000
1547143779.145313,24756.000000,33221.000000
1547143779.145393,15744.000000,18878.000000
1547143779.145869,19813.000000,25855.000000
1547143779.146901,17396.000000,19761.000000
1547143779.147141,22986.000000,31440.000000
1547143779.147242,20310.000000,27148.000000
1547143779.147609,16926.000000,19182.000000
1547143779.147830,20995.000000,26024.000000
1547143779.148168,22935.000000,30347.000000
1547143779.148515,18603.000000,22989.000000
1547143779.148889,18392.000000,23717.000000
1547143779.149335,11362.000000,10701.000000
1547143779.149671,-10.000000,199.000000
1547143779.149947,22009.000000,28439.000000
1547143779.151083,19430.000000,24134.000000
1547143779.152118,17791.000000,21242.000000
1547143779.152262,14506.000000,17348.000000
1547143779.152570,21356.000000,29102.000000
1547143779.153091,22728.000000,28730.000000
1547143779.153371,20682.000000,26689.000000
1547143779.153749,16206.000000,18393.000000
1547143779.154293,18911.000000,23488.000000
1547143779.154395,19396.000000,23923.000000
1547143779.155292,18694.000000,22359.000000
1547143779.155400,18795.000000,25037.000000
1547143779.155833,18589.000000,24544.000000
1547143779.156723,19133.000000,23658.000000
1547143779.157127,16298.000000,17376.000000
