
Automatic Data Collection:
Thu Feb 21 17:00:13 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00017	 0.02105
0.05000	 -0.00509	 0.02740
0.10000	 -0.00228	 0.02685
0.15000	 0.00202	 0.02266
0.20000	 0.00033	 0.02561
0.25000	 -0.00247	 0.02754
0.30000	 -0.00043	 0.03349
0.35000	 0.00318	 0.02379
0.40000	 0.00228	 0.02965
0.45000	 -0.00020	 0.03069
0.50000	 -0.00033	 0.03496
0.55000	 0.00516	 0.02460
0.60000	 0.00509	 0.02448
0.65000	 0.00082	 0.02717
0.70000	 -0.00068	 0.03262
0.75000	 0.00195	 0.02694
0.80000	 0.00115	 0.02968
0.85000	 -0.00380	 0.03092
0.90000	 -0.00380	 0.03401
0.95000	 0.00268	 0.03014
1.00000	 0.00295	 0.02679
1.05000	 0.00104	 0.02922
1.10000	 -0.00101	 0.03155
1.15000	 0.00400	 0.03242
1.20000	 -0.00051	 0.02746
1.25000	 -0.00361	 0.03205
1.30000	 0.00073	 0.03433
1.35000	 0.00208	 0.02027
1.40000	 0.00181	 0.02581
1.45000	 -0.00082	 0.02809
1.50000	 0.00251	 0.03568
1.55000	 0.00344	 0.02653
1.60000	 0.00112	 0.03320
1.65000	 -0.00302	 0.03161
1.70000	 -0.00152	 0.03115
1.75000	 0.00197	 0.02122
1.80000	 0.00090	 0.02570
1.85000	 -0.00197	 0.02815
1.90000	 -0.00147	 0.03323
1.95000	 0.00313	 0.02832
2.00000	 0.00053	 0.03109
2.05000	 -0.00329	 0.03303
2.10000	 -0.00285	 0.03571
2.15000	 0.00315	 0.02405
2.20000	 0.00268	 0.02910
2.25000	 -0.00003	 0.02974
2.30000	 -0.00155	 0.03343
2.35000	 0.00260	 0.03233
2.40000	 -0.00053	 0.02945
2.45000	 -0.00133	 0.03037
2.50000	 0.00203	 0.03398
2.55000	 0.00372	 0.02708
2.60000	 0.00209	 0.02985
2.65000	 -0.00084	 0.03147
2.70000	 0.00155	 0.03080
2.75000	 0.00371	 0.02596
2.80000	 0.00045	 0.03052
2.85000	 -0.00358	 0.03484
2.90000	 -0.00051	 0.03606
2.95000	 -0.00002	 0.02538
3.00000	 -0.00146	 0.03164
3.05000	 -0.00330	 0.02997
3.10000	 -0.00208	 0.03539
3.15000	 0.00215	 0.02160
3.20000	 0.00132	 0.02725
3.25000	 -0.00462	 0.02688
3.30000	 -0.00259	 0.03291
3.35000	 0.00194	 0.02821
3.40000	 0.00040	 0.02850
3.45000	 -0.00031	 0.02786
3.50000	 -0.00146	 0.03603
3.55000	 0.00099	 0.02705
3.60000	 0.00019	 0.02714
3.65000	 -0.00037	 0.03086
3.70000	 0.00470	 0.03571
3.75000	 0.00447	 0.02549
3.80000	 0.00011	 0.03115
3.85000	 -0.00247	 0.03355
3.90000	 0.00132	 0.03207
3.95000	 0.00087	 0.02881
4.00000	 -0.00178	 0.03280
4.05000	 -0.00262	 0.03129
4.10000	 0.00267	 0.03008
4.15000	 0.00434	 0.02593
4.20000	 0.00141	 0.03476
4.25000	 -0.00200	 0.03721
4.30000	 0.00046	 0.03594
4.35000	 0.00222	 0.02878
4.40000	 0.00060	 0.03008
4.45000	 -0.00166	 0.03150
4.50000	 0.00203	 0.03669
4.55000	 0.00422	 0.02451
4.60000	 0.00122	 0.03470
4.65000	 -0.00098	 0.03332
4.70000	 0.00374	 0.03834
4.75000	 0.00146	 0.03124
4.80000	 -0.00256	 0.03248
4.85000	 -0.00064	 0.03334
4.90000	 0.00304	 0.02480
4.95000	 0.00130	 0.02901
5.00000	 -0.00084	 0.03297
5.05000	 0.00008	 0.03857
5.10000	 0.00257	 0.02561
