
Automatic Data Collection:
Thu Feb 21 17:02:06 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00659	 0.11967
0.05000	 -0.00244	 0.14363
0.10000	 -0.00005	 0.13532
0.15000	 -0.00323	 0.11656
0.20000	 -0.00458	 0.12666
0.25000	 -0.00341	 0.13108
0.30000	 0.01374	 0.13079
0.35000	 0.01327	 0.13509
0.40000	 -0.00183	 0.14787
0.45000	 -0.00059	 0.16291
0.50000	 0.00943	 0.15266
0.55000	 0.01165	 0.14620
0.60000	 0.00786	 0.13509
0.65000	 0.00448	 0.12842
0.70000	 0.01233	 0.12816
0.75000	 0.01338	 0.11428
0.80000	 0.00861	 0.14842
0.85000	 0.00288	 0.16759
0.90000	 0.00707	 0.16003
0.95000	 0.01906	 0.13350
1.00000	 0.01217	 0.12634
1.05000	 0.00485	 0.13263
1.10000	 0.01013	 0.14011
1.15000	 0.01517	 0.13330
1.20000	 0.00540	 0.12493
1.25000	 0.00175	 0.15212
1.30000	 0.00363	 0.14963
1.35000	 0.00397	 0.14149
1.40000	 -0.00026	 0.14034
1.45000	 0.00020	 0.13336
1.50000	 0.00202	 0.13093
1.55000	 0.00850	 0.12920
1.60000	 0.00355	 0.14663
1.65000	 0.00400	 0.14262
1.70000	 0.01078	 0.13312
1.75000	 0.01206	 0.14011
1.80000	 -0.00005	 0.14300
1.85000	 -0.00473	 0.14225
1.90000	 0.00050	 0.13344
1.95000	 0.00961	 0.12094
2.00000	 0.00730	 0.14014
2.05000	 0.00372	 0.15342
2.10000	 0.00822	 0.15076
2.15000	 0.01169	 0.12504
2.20000	 0.00518	 0.13514
2.25000	 0.00189	 0.14274
2.30000	 0.00119	 0.15342
2.35000	 0.00405	 0.13009
2.40000	 0.00837	 0.13067
2.45000	 0.00706	 0.14519
2.50000	 0.01597	 0.12654
2.55000	 0.00729	 0.12634
2.60000	 0.00555	 0.14914
2.65000	 0.00490	 0.15304
2.70000	 0.00986	 0.14256
2.75000	 0.01676	 0.14037
2.80000	 0.00181	 0.14793
